Time,Use [kW],HVAC [kW],Lighting [kW],Computers [kW],Kitchen Equipment [kW],Refrigeration [kW],Outdoor Temp [Â°C],Humidity [%],Day Type,Cloud Cover [%],Season
,106.0931565,52.99853626,22.05920057,15.96645664,4.620185087,10.44877792,-3.903149992,51.94652996,Weekday,55.38742694,
,98.85819253,51.90091043,20.40688638,11.97613344,4.134311593,10.43995069,-6.449684464,33.39863732,Weekday,59.19455586,
,105.9076582,53.53432862,20.49256543,16.82820739,4.243389426,10.80916729,-4.10782317,32.77882871,Weekday,75.33211907,
,83.94307779,50.88722009,19.82094472,2.920587698,3.032637939,7.281687346,-4.846680257,57.62350333,Weekday,13.233252,
,89.18307763,42.20742659,18.01771512,14.60716115,4.147760646,10.20301412,-4.741513298,36.34635353,Weekday,22.13496063,
,101.3203408,50.01324471,25.43197722,14.38492461,5.443479512,6.046714718,-5.391950547,34.90000113,Weekday,12.16392324,
,96.03820381,50.94425217,16.883068,14.42734749,5.196792624,8.586743538,-5.035004768,37.8533382,Weekday,6.337994062,
,97.95035076,55.23316066,19.68447125,7.809324191,5.834483828,9.388910822,-1.655726779,43.23369613,Weekday,37.20819595,
,103.9705491,45.36754288,23.75028231,16.6776313,7.466490276,10.7086023,-2.807774587,51.75796707,Weekday,10.70213895,
,215.1955076,108.1315964,49.90605511,36.35283143,12.4894509,8.315573803,-4.501002949,40.99821677,Weekday,10.57732688,
,242.6916504,120.6788388,49.86487336,41.33404397,20.53814218,10.27575208,-0.982399282,59.42929672,Weekday,85.40460389,
,197.3246488,93.46734116,49.64863431,34.39516748,12.86278541,6.950720465,-4.000239535,65.16307304,Weekday,0.666397466,
,186.0198157,81.86065342,57.39750103,26.3989623,15.33593534,5.026763594,-3.333392794,60.37398733,Weekday,86.64956655,
,218.6522229,97.06419209,48.11649348,41.47862239,21.32167184,10.67124307,-4.227400446,36.21999525,Weekday,50.72473312,
,207.4159032,84.68872981,46.85500279,41.38275505,24.77142907,9.717986483,-2.753296024,66.73524359,Weekday,92.0847939,
,212.8142312,91.14725302,52.82242962,44.06975927,16.12167972,8.653109552,-2.601837771,46.06691332,Weekday,3.316195918,
,215.9215645,103.198674,46.24044642,39.27562798,17.96444929,9.242366839,-4.787503679,43.68912479,Weekday,39.3872797,
,96.71356577,48.8065179,17.32413045,11.99985784,5.185105315,13.39795426,-5.750877866,37.73649147,Weekday,36.02646531,
,103.4250891,46.09572738,23.5021343,19.72410838,2.475691255,11.62742776,-5.611389504,65.39246046,Weekday,87.13988317,
,92.10830205,50.19199901,19.71455043,14.55812469,1.085469661,6.558158254,-0.400685661,60.60520391,Weekday,60.11263678,
,98.85375248,52.28446136,16.50511613,10.46474407,8.103428347,11.49600257,-0.541111826,43.52146001,Weekday,14.06192041,
,97.7770047,54.68013714,15.64459142,13.75340291,6.740017293,6.958855938,-3.582899174,64.52963675,Weekday,52.42888326,
,102.4740304,55.87378251,20.07245017,13.3347353,3.689721833,9.503340597,-1.847179078,65.81496585,Weekday,74.08869686,
,95.21724922,50.6475348,22.12516149,8.261158748,4.371022762,9.812371423,-0.63555589,42.85920123,Weekday,97.80183562,
,99.37102655,51.08218156,20.68859637,13.99044704,3.306692558,10.30310903,-2.73932212,62.83853642,Weekday,50.86963637,
,96.49935018,49.57465853,23.67586973,10.03335182,3.754287629,9.461182469,-3.261586554,63.07000301,Weekday,4.491223889,
,103.3720299,57.40453382,21.35979033,9.395401575,7.291588817,7.920715331,-2.798884097,32.28691222,Weekday,38.57471331,
,92.81566915,48.75309544,23.63487424,8.994500543,2.816590519,8.616608404,-1.547138538,63.21793876,Weekday,52.25753913,
,86.87823118,44.15663167,17.72254325,11.78276179,2.764549265,10.4517452,-6.619281131,65.66447215,Weekday,35.08707896,
,78.47262241,37.64838821,19.57359488,10.74970359,0.211532379,10.28940336,-4.514284047,58.96905884,Weekday,5.007263507,
,106.9272414,60.68143507,21.70804341,13.11146585,5.626266936,5.800030177,-8.512699025,42.91780606,Weekday,77.25555299,
,91.96997041,49.57046826,16.07819525,10.97532685,5.770781919,9.57519813,-5.396423814,46.1853631,Weekday,7.261335665,
,95.65617056,49.28370658,20.91968159,11.94739962,5.577264081,7.928118676,-2.80545158,34.50519348,Weekday,10.25822309,
,237.2203122,109.6380021,49.26021848,44.54270295,24.76011885,9.019269865,-7.030406118,55.30222335,Weekday,49.64211377,
,229.4208049,117.2919877,50.36540685,35.15001077,18.6459661,7.967433468,-3.411747438,50.02840428,Weekday,17.25915251,
,204.0981046,97.076292,47.8326138,32.4600803,16.72542075,10.00369774,-4.024744398,35.17725276,Weekday,83.40558489,
,229.8353242,95.1147289,60.20947283,40.86746863,26.16571721,7.477936638,-4.990836697,53.63968892,Weekday,91.94925201,
,219.5933774,94.75495352,59.10322304,36.85494182,22.17773553,6.702523507,-4.024304528,65.9159262,Weekday,87.12597366,
,211.890898,90.43537225,53.56700837,36.55088219,23.32935648,8.00827868,-3.179061103,49.79927937,Weekday,79.52303331,
,229.124487,113.1249416,54.683131,32.96131319,16.52367614,11.83142503,-3.732591712,58.09520856,Weekday,12.81124146,
,218.9920031,104.6022651,46.77800658,41.51258148,15.99309878,10.10605119,-3.411850993,35.69181734,Weekday,32.62515237,
,90.68070609,48.76727939,18.80154743,10.00785312,0.617219985,12.48680616,-3.60606508,60.55486301,Weekday,99.17623403,
,96.98054589,51.61255705,18.92807364,11.99579921,2.848761215,11.59535478,-5.819935523,66.08872319,Weekday,94.1080841,
,107.8122789,60.7705246,22.1848177,10.79424584,1.832864497,12.22982626,-5.078034092,64.16498707,Weekday,1.016353633,
,104.124383,57.02291341,21.67009189,11.64297453,4.322574891,9.465828298,-7.040771281,58.07302867,Weekday,12.53917093,
,93.49218734,47.12023785,17.38599597,10.38300081,6.328658464,12.27429424,-6.892013375,53.72988191,Weekday,22.28865518,
,105.5286818,56.5514755,19.375064,14.27974927,3.819083323,11.50330971,-8.593538952,53.54803222,Weekday,52.85152249,
,101.6595241,54.35405193,24.75490536,11.30789605,1.575813755,9.666857029,-2.87406466,69.78851486,Weekday,20.15233299,
,102.4253316,55.53075811,18.53158138,12.7320508,4.945061046,10.68588022,-2.373899204,56.26350393,Weekday,93.96112669,
,55.35841856,28.23387507,10.33830323,7.638093644,0.630925754,8.517220868,-3.935700393,54.73344082,Weekend,71.60716083,
,66.99015685,33.79601121,15.21643825,6.783704016,2.475893436,8.718109936,-2.269200849,34.2017843,Weekend,94.26932018,
,62.8217585,25.16621239,19.38093288,6.33454449,2.751490678,9.188578059,-3.086748957,33.98523636,Weekend,75.97110833,
,69.18328478,34.61962789,14.40350969,12.82936745,1.429263329,5.901516418,-4.813143256,50.35909403,Weekend,92.5716727,
,76.22788037,33.59326398,16.491614,11.00962372,2.885030334,12.24834833,-2.416351943,38.98125198,Weekend,18.29956603,
,68.81486986,32.66816733,15.92501263,4.147839415,1.823921304,14.24992918,-2.201024523,53.45495378,Weekend,25.60992849,
,62.49873347,28.50410779,13.92994829,8.490847389,0.80120093,10.77262907,-2.953284454,61.6786692,Weekend,69.60190541,
,60.43217859,25.48413721,17.28690001,7.53273317,1.063732617,9.064675578,-3.393346109,43.70257807,Weekend,49.23977439,
,67.75790744,29.18914439,15.1631421,10.9651413,2.578039565,9.862440078,-3.397177489,54.74224045,Weekend,69.02755794,
,68.9083547,33.84548816,16.29147027,6.179067037,1.671122863,10.92120636,-3.474299176,47.40725956,Weekend,93.96043965,
,63.90255409,28.36865474,15.32945425,4.189679944,3.182264473,12.83250069,-1.57180816,47.00053208,Weekend,92.26870234,
,54.36443067,18.61069133,15.61406175,8.400434813,0.435428308,11.30381447,-4.773462043,46.70454995,Weekend,99.51941583,
,63.00281838,29.32647262,12.89583844,9.247733704,2.234398352,9.298375258,-5.070319529,67.92246426,Weekend,12.45668563,
,78.48375202,39.06806917,18.12402044,11.02335602,-0.126550654,10.39485705,-5.250310273,39.20923865,Weekend,42.17857335,
,75.07368439,35.44362454,14.7906439,8.95056946,3.944206852,11.94463964,-4.47384717,69.63035182,Weekend,58.30789212,
,66.85620831,32.03286928,17.21359405,7.185072667,1.677058274,8.747614039,-3.346451756,57.72600261,Weekend,45.42745424,
,71.81357933,33.46396128,19.09712181,8.054048268,2.91747044,8.280977534,-5.829415107,63.36445536,Weekend,61.95949142,
,65.56262293,25.39386356,16.17305738,9.791714888,2.8352568,11.36873029,-4.874637741,51.57717589,Weekend,19.29927926,
,70.45687674,34.01336247,14.43875158,8.406986961,2.022559705,11.57521602,-6.650471117,34.82737205,Weekend,78.43890255,
,75.94304382,35.75834243,15.99812136,10.45532717,2.540123609,11.19112925,-4.418038388,65.5478556,Weekend,21.16482313,
,82.74365298,41.54408765,18.54971727,10.38407924,1.678798452,10.58697038,-5.48945843,54.38899244,Weekend,27.01806997,
,57.56033399,27.53258489,13.74021676,6.179559974,0.75355812,9.354414252,-2.930636231,59.42789347,Weekend,55.9871898,
,66.46418397,29.82050482,17.91393846,6.059301198,0.434978415,12.23546108,-8.993456935,34.98250488,Weekend,39.81106619,
,56.32342058,20.01646746,15.60727623,7.199767215,3.804404864,9.695504815,-1.896364802,45.55048398,Weekend,15.99093563,
,68.4637472,29.48673244,16.56260873,7.814830948,2.25956026,12.34001482,-6.072234996,41.04443345,Weekend,71.48990656,
,74.42932799,35.594507,16.69938029,7.066312995,0.862144944,14.20698276,-3.204073223,64.07103185,Weekend,8.620355568,
,65.73473716,30.10783628,13.77084357,8.682894776,2.331054882,10.84210765,-4.41804514,49.01104333,Weekend,9.965543249,
,64.70079048,31.20915763,13.15708785,8.790342568,1.571202647,9.972999779,-6.306235114,32.26828534,Weekend,53.66452414,
,70.42926135,35.09207212,14.36872833,8.587945303,1.236390747,11.14412484,-3.849170588,41.7281966,Weekend,3.571540793,
,63.21100132,33.00435748,13.39477314,7.400053608,1.360313467,8.051503629,-5.594301216,67.24678106,Weekend,84.55073238,
,65.43252397,25.75786903,15.99838126,9.466993952,2.714092054,11.49518768,-3.133557018,37.27831646,Weekend,50.78620963,
,62.16386286,33.51876899,12.07744787,5.514368008,0.52567048,10.52760751,-2.508852147,54.40734308,Weekend,23.17427551,
,62.4782459,34.26693992,13.38315251,3.433528423,2.875296837,8.519328204,-5.772594312,33.19816231,Weekend,39.40563139,
,64.98202568,30.26102282,17.43301902,8.305688658,2.091255413,6.891039772,-6.156194768,62.04212296,Weekend,11.8072373,
,67.27012256,31.79044511,14.97181732,9.519102533,1.272649872,9.716107721,-5.201916481,45.70638609,Weekend,79.24802781,
,64.54285484,27.75133683,13.3384428,10.46114367,1.155294367,11.83663718,-4.719638627,36.79692596,Weekend,26.54518071,
,63.45287094,32.71466567,11.03935567,5.998880544,3.868086621,9.831882443,-6.189768828,48.01600652,Weekend,10.43065944,
,74.33450352,39.4638411,15.02007254,7.305852621,1.921081899,10.62365535,-3.725524224,30.65033928,Weekend,73.97675639,
,66.38858497,31.01303886,13.7089738,8.508050825,2.788250628,10.37027086,-3.235121853,39.64730351,Weekend,68.57152781,
,56.24998722,27.85185752,13.11586376,6.357468405,1.167733276,7.757064257,-3.042916132,65.50992775,Weekend,79.81639862,
,58.45585696,25.47351839,13.90896952,8.659804477,1.957624123,8.455940448,-6.174856782,42.47758783,Weekend,45.45917335,
,63.37584366,28.90735823,16.02065786,5.858359463,2.090151342,10.49931677,-8.175272689,58.90383634,Weekend,76.71338878,
,62.9127798,29.58615173,14.40289639,6.180935227,2.271106263,10.47169019,-4.820325902,53.85840195,Weekend,36.13512214,
,59.60273235,26.69880054,13.17354924,5.309648666,3.678312514,10.74242139,-3.671299975,31.11074512,Weekend,91.78393717,
,61.61468494,25.86369098,17.47734883,5.805511647,2.429441739,10.03869175,-3.400325086,41.46378429,Weekend,65.76950987,
,69.10037187,33.51360309,15.88821881,7.452379338,3.089879305,9.156291327,-2.355311186,58.0303411,Weekend,92.44445998,
,62.19450388,30.36626224,11.89540911,5.769509616,3.958049465,10.20527346,-6.927360709,38.33156452,Weekend,66.16327989,
,62.57865522,27.44230365,16.61336633,6.872080211,1.450711098,10.20019394,-3.678405687,69.05566309,Weekend,8.650106093,
,104.1614152,48.24642402,19.37078695,15.05023218,9.060533857,12.43343821,-6.994672135,50.68796742,Weekday,83.6193571,
,90.50568541,45.02955255,18.29647913,9.508880799,6.765744192,10.90502874,-5.147761955,30.6681714,Weekday,13.99039949,
,88.93281516,43.06238507,17.56942152,13.42677882,4.363960201,10.51026956,-4.407506745,65.35383161,Weekday,5.508649915,
,94.10043972,52.82495236,20.21628209,6.016027281,3.723788558,11.31938943,-5.49921613,44.35612898,Weekday,52.07739771,
,107.5770215,57.5400406,20.52710833,17.57801119,3.292398328,8.63946306,-2.289702195,69.55757889,Weekday,26.5683899,
,85.45735854,44.90401554,21.57029493,7.287510364,3.272478611,8.423059095,-8.033246674,30.72441495,Weekday,19.95410911,
,78.7108609,35.24142304,19.72606029,12.427681,3.811680986,7.504015588,-5.120470919,69.51461093,Weekday,35.20149518,
,98.78207145,49.57535174,18.84953712,10.75666511,4.159340176,15.4411773,-3.057524166,53.17579462,Weekday,84.23865781,
,214.7175119,90.78420354,42.52316231,41.24183118,25.7150311,14.45328382,-2.829077667,54.9113828,Weekday,38.86564345,
,217.7217471,110.7244611,46.48231813,38.31132472,14.22396171,7.979681438,2.322826404,31.75190923,Weekday,66.72101657,
,206.7788953,105.2815926,45.7908349,33.90534787,13.80132348,7.99979649,-4.157121634,36.62433323,Weekday,94.74585785,
,223.9341735,101.9786321,50.55036213,33.99216902,23.56796006,13.84505026,-3.872323117,68.7725316,Weekday,82.69529429,
,236.3154652,107.4792052,51.76495558,36.21750736,30.52129397,10.3325031,-5.130468874,64.63220161,Weekday,87.64134957,
,223.7284033,102.7341799,52.35494241,44.66155354,18.08095373,5.896773777,-4.079739126,42.3405873,Weekday,40.42971413,
,200.7811917,95.71433971,44.06800314,37.28868373,17.2590688,6.451096342,-5.567224745,49.71247348,Weekday,98.53084515,
,206.912287,91.99327137,46.83350055,35.52843588,21.64563533,10.91144385,-5.597762977,37.04777629,Weekday,90.19248407,
,100.2649655,56.83526152,19.81991063,11.92309617,2.217146109,9.469551111,-6.116131508,61.30654895,Weekday,21.48893728,
,93.16124892,45.63001526,21.2092232,11.9209333,3.578512544,10.82256462,-3.62020311,51.81342982,Weekday,71.0256281,
,102.1217805,54.00649368,24.71472157,10.17394582,2.82818911,10.39843029,-6.862479815,36.30618129,Weekday,5.371857043,
,98.49694132,53.06808645,22.43589799,10.18315389,0.980744344,11.82905865,-3.693669382,46.77916134,Weekday,25.4291856,
,104.0322636,55.20675895,20.64281687,11.4594622,5.761009365,10.96221619,-7.173160289,30.12499498,Weekday,22.98033258,
,98.02376122,50.78363923,20.19154853,12.93821117,4.674360692,9.436001611,-3.62338184,66.54318917,Weekday,47.06298706,
,89.90710574,43.0037897,18.53992381,13.5409817,5.643133131,9.179277389,-3.307828309,53.41170998,Weekday,93.78029462,
,100.5610956,48.73072521,20.5608016,17.36481695,5.603735718,8.301016094,-2.566235077,66.5796749,Weekday,10.7228806,
,80.91821455,42.43932605,18.58389204,6.204995043,2.989748565,10.70025286,-4.462455275,67.8094662,Weekday,81.98280051,
,100.3474619,50.82541697,22.44388048,12.2633527,7.501037507,7.313774279,-4.687315999,47.7790796,Weekday,90.77537602,
,86.06791755,45.62195703,18.0500806,8.540697708,3.203050048,10.65213217,-7.194559637,61.04110344,Weekday,62.66392109,
,94.52961514,52.66989879,17.95447325,12.83720739,1.191879612,9.8761561,-6.08029982,48.55359419,Weekday,52.00724054,
,99.5639011,49.56138803,17.85026397,17.0007703,2.863621326,12.28785748,-8.099928176,51.5148562,Weekday,95.03881202,
,103.932691,56.41134939,18.92826865,15.48271227,2.602649607,10.50771108,-4.386515243,31.45620497,Weekday,40.75943738,
,107.4770993,55.21330621,26.2686837,15.11792627,1.008278673,9.868904469,-6.135988045,35.52250872,Weekday,49.10561395,
,92.03094669,56.03545639,15.91755788,8.344683289,1.274365459,10.45888366,-2.875541783,36.67557479,Weekday,68.19009041,
,207.0852811,87.08547426,49.91421889,36.01291804,21.7907046,12.28196534,-6.102070809,62.21744164,Weekday,55.41751527,
,213.2421584,98.01793401,45.14136399,43.59745793,23.91607978,2.569322675,-5.993929821,33.59239779,Weekday,78.18562823,
,233.5241272,107.2350827,48.9377472,41.41245696,20.25561262,15.68322767,-4.475500744,61.84763855,Weekday,53.58598762,
,222.5992942,107.5596848,39.83200271,42.00862403,19.8556116,13.343371,-4.15705532,60.21983273,Weekday,0.054332976,
,229.3635296,109.7205155,51.10874775,38.4767606,19.81253283,10.24497298,-3.400793169,58.50760895,Weekday,43.92995329,
,191.8755135,87.77124916,45.56334115,34.33982269,13.95772817,10.24337228,-2.939357431,66.92663863,Weekday,70.8380146,
,211.3077778,82.43949535,55.43888369,36.69483393,19.75049831,16.98406653,-6.622376942,64.38277144,Weekday,89.6979363,
,217.404251,87.78584753,52.08879908,41.5488099,22.83717961,13.14361492,-5.296178027,30.40808095,Weekday,21.67625105,
,99.87256925,53.32892914,19.73884677,11.30997534,3.990998809,11.50381919,-2.943426935,42.17324933,Weekday,48.0378961,
,71.56455355,40.30305321,17.44477299,4.903634836,-1.578333095,10.4914256,-3.023022533,59.9695511,Weekday,17.85164732,
,90.98117477,47.18356415,18.15460012,13.25667811,4.071807008,8.314525375,-7.22789824,38.74878031,Weekday,22.28609062,
,88.0334791,47.44426212,16.50783879,10.53355103,3.605163247,9.942663903,-6.444376773,37.84172583,Weekday,9.190999929,
,94.38308234,53.84109021,18.97542447,11.9890162,2.886150901,6.691400556,-6.736953338,59.12204915,Weekday,44.37144412,
,86.89581056,45.06396565,18.02232663,8.621618784,6.005024546,9.182874955,-6.818913855,65.79281536,Weekday,52.137536,
,82.49962049,44.12397935,17.48781902,6.882825912,3.049768141,10.95522807,-3.576771932,47.88441734,Weekday,70.28444666,
,106.278558,52.89691094,18.52043387,13.56999088,6.572440636,14.71878165,1.55631394,34.97949919,Weekday,56.89663197,
,104.2306494,48.90292355,25.08967571,14.55176511,4.0510265,11.63525853,-4.370052531,43.46445522,Weekday,18.23171159,
,99.13547695,56.51759639,24.00787552,10.8342974,-1.109308861,8.885016496,0.329709206,37.45696206,Weekday,38.7452466,
,90.5178708,47.71814093,20.08981961,13.65861182,0.129743944,8.921554502,-5.747724679,48.20678972,Weekday,4.266995381,
,95.95089926,49.84236736,21.39837985,12.06188669,3.399014028,9.24925133,-7.729587503,36.53705558,Weekday,22.15583855,
,96.02903637,49.8833421,23.1328316,8.946959756,4.58986474,9.476038173,-4.347228575,47.29087022,Weekday,1.452933661,
,87.71205618,45.82196011,18.68319045,12.56636886,3.009068032,7.631468722,-2.310980205,43.08397201,Weekday,55.43903932,
,90.60521957,49.91905468,16.45288815,11.20619545,1.904716643,11.12236466,-3.75925441,33.14904618,Weekday,19.82838272,
,101.702523,45.60041311,24.80678676,11.89782374,5.307470485,14.09002892,-5.895935028,63.43925258,Weekday,86.72630431,
,213.7856438,89.4694172,50.47634793,46.5733348,14.3981263,12.8684176,-2.692130111,57.10241007,Weekday,88.68005737,
,218.9358076,100.4962206,51.40026807,40.359654,16.94628995,9.73337502,-1.357923071,51.77450499,Weekday,11.2787997,
,231.432618,101.9451724,56.47241148,40.04917093,27.49435581,5.471507368,-6.593568689,54.89969034,Weekday,43.59740302,
,229.5338069,110.3873399,56.50435746,31.37614488,15.69549931,15.57046534,-3.319489996,40.79170995,Weekday,36.00093805,
,234.4858229,112.9833153,49.96497137,42.03549872,22.24026954,7.261767939,-4.220713194,68.20988219,Weekday,77.96910409,
,222.8530823,110.0854982,47.97058982,39.83641694,20.22107577,4.739501613,-4.882985433,37.27464396,Weekday,28.49815396,
,218.7548479,100.5190372,50.06570225,36.46834511,18.62477038,13.07699299,-2.653216338,52.63637446,Weekday,9.336135994,
,241.601458,116.8680157,46.27161274,40.89398172,26.26123577,11.3066121,-3.120121559,34.39987667,Weekday,34.80472317,
,93.12216966,45.82285147,21.74318641,12.77301754,2.851885417,9.931228833,-3.203898878,35.6981761,Weekday,31.67456483,
,98.75072767,52.69848091,15.81886397,11.22120577,5.834604074,13.17757294,-1.338410769,51.63471431,Weekday,14.37054678,
,102.8288984,54.81638108,21.10984175,9.558704897,5.964407612,11.37956311,-5.431738595,52.4585869,Weekday,14.12206627,
,94.19709663,55.17595462,12.97212822,13.10071377,3.904396904,9.043903107,-3.290724213,42.46489728,Weekday,37.99354379,
,87.58768006,45.13733877,19.43744605,11.10106808,0.80195106,11.1098761,-5.169827279,59.35316838,Weekday,21.9897773,
,101.9134858,51.70669345,19.89225576,12.53307791,5.372254223,12.40920448,-5.077270593,52.30888727,Weekday,86.6261077,
,92.33468088,46.72145278,16.24021967,9.637971116,9.224400222,10.51063711,-5.624369966,62.78350351,Weekday,56.55506975,
,91.11743845,49.96500142,16.71133478,14.2790141,3.775365566,6.386722578,0.214078481,43.01773768,Weekday,71.03139443,
,89.13145799,35.92005604,20.28585392,15.24162443,6.402699559,11.28122403,-6.967997484,67.03340586,Weekday,52.41547283,
,97.77348225,58.35158904,18.11636915,10.54027531,4.821648939,5.943599811,-5.906393367,37.71556557,Weekday,62.31044111,
,92.99968083,47.89167221,19.24245418,12.4426205,4.268914327,9.154019616,0.086944319,57.89684879,Weekday,8.797557546,
,89.91228553,48.34799096,16.24564021,12.80070723,1.744106998,10.77384014,-6.546236503,51.06885325,Weekday,3.615460633,
,94.23418269,47.52720748,20.30071149,13.71402901,1.743667133,10.94856758,-3.87414101,64.52939755,Weekday,35.29743832,
,85.20827375,40.63767155,22.14327735,6.989769019,4.945239322,10.4923165,-7.084451046,52.8231811,Weekday,51.51445715,
,86.80672111,42.62408768,17.36764487,10.28606672,5.710533439,10.81838839,-5.418033332,60.67014967,Weekday,14.28794309,
,107.3524705,53.80223733,22.60468003,15.69639112,4.032927289,11.21623474,-4.613811177,44.9203705,Weekday,74.85163535,
,192.2983919,86.23758736,45.02653844,38.44128616,18.04498335,4.547996593,-8.134778674,30.74461307,Weekday,37.96495104,
,227.5463736,109.8509607,49.17653405,39.28114476,23.67785603,5.559878017,-8.152100982,55.96468579,Weekday,51.77026812,
,209.6214237,101.3216128,47.78166361,34.6732501,17.45376516,8.391132015,-4.965813471,42.6752972,Weekday,25.23785798,
,242.4965251,123.6935504,56.20955206,34.20791193,16.33380078,12.05170991,-3.444168213,51.23619463,Weekday,30.43207378,
,236.8831679,114.2924367,47.70839131,39.9664374,18.4106156,16.50528687,-6.403228976,31.65368878,Weekday,22.12402876,
,226.0606415,106.6762725,52.33979753,37.79397914,19.68196306,9.568629182,-4.210851628,58.06101924,Weekday,87.73501887,
,206.6378658,96.76782566,49.07034399,37.1617845,18.44347483,5.194436801,-5.307944604,49.62742135,Weekday,67.02726856,
,217.9113229,100.0573484,49.50691576,29.55635062,26.84350682,11.94720127,-3.656750493,69.19418366,Weekday,29.02140516,
,91.50370837,47.60393846,20.14723797,11.01504954,3.47689215,9.260590258,-4.470069414,41.93728199,Weekday,0.615328296,
,107.9243727,62.80010405,19.20707095,9.387018309,3.661855027,12.86832442,-6.124895235,39.83129154,Weekday,17.5563798,
,96.89123333,51.40141803,20.46152949,10.27910776,4.785334281,9.963843761,-6.328945782,53.80064489,Weekday,43.22546284,
,101.374516,54.03759755,21.52413402,10.57704178,4.141299568,11.09444313,-3.983693362,51.11720398,Weekday,7.681639371,
,96.719035,51.30285256,21.90202602,10.16546803,4.035673728,9.313014668,0.106870374,56.21935153,Weekday,76.62126713,
,84.0824277,48.23932991,15.72793224,9.626350106,-0.153940906,10.64275634,-6.407286568,38.95400265,Weekday,60.93483236,
,98.50430835,51.38435212,18.6866978,14.43736396,2.49037352,11.50552095,-0.995759501,56.44965204,Weekday,42.08319113,
,100.2108909,53.87255849,18.69088955,14.78753845,5.011422627,7.848481782,-6.966760046,54.99656619,Weekday,20.83514141,
,92.65885693,52.59214946,17.43410874,7.377697926,4.865434781,10.38946603,-4.281773008,45.6192302,Weekday,72.94929032,
,95.00532967,49.5834598,20.57552611,11.45867265,4.706773896,8.680897215,-5.969473492,30.89152192,Weekday,14.23400773,
,92.21402803,52.2676126,15.3742254,14.99030555,1.287535434,8.294349056,-1.529908954,50.61005739,Weekday,53.83451475,
,94.23405248,48.62581451,14.60930603,18.10451802,4.453693172,8.44072075,-5.182964783,67.79954706,Weekday,35.46479784,
,100.7171662,55.91989736,24.21832755,7.259556013,2.559522056,10.75986324,-1.944897928,41.33179995,Weekday,73.93354989,
,96.77676431,48.87158841,22.47163651,7.254026116,4.942974284,13.23653899,-3.047370899,52.98311206,Weekday,82.87584672,
,104.7915659,51.34508287,24.22248361,13.66979214,6.326623337,9.227583936,-6.436990909,69.65742989,Weekday,72.74223585,
,100.8447593,55.93092119,14.90047215,15.70893968,4.138803365,10.16562295,-2.129317206,41.28948865,Weekday,59.95658266,
,224.0556142,102.1168413,44.22502794,46.8079889,15.44289738,15.4628586,-3.85674607,40.61272209,Weekday,56.92421224,
,220.3758842,100.2819999,54.34333624,42.40159913,16.89007353,6.458875451,-5.405658572,47.08461554,Weekday,49.42603343,
,229.0599933,106.3809229,58.24816641,31.8104591,26.16360598,6.456838918,-3.084559465,52.51483596,Weekday,24.18688406,
,253.5185603,122.3506453,49.99721469,34.73438253,28.61656561,17.8197521,-1.512008302,62.84953311,Weekday,64.0155127,
,226.9761831,103.6506185,47.49381036,43.54664991,23.08637142,9.198732835,-2.964366834,62.5203911,Weekday,8.187876467,
,220.8710406,88.90324892,48.83014973,43.67600027,28.82824544,10.63339629,-5.780059634,51.6677705,Weekday,13.17713598,
,218.4207597,111.320633,44.2602012,36.99085728,14.80516056,11.04390759,-3.587265009,52.42160697,Weekday,42.59838808,
,220.0004804,96.45419247,48.61252551,43.92278768,19.02638026,11.9845945,0.317665999,35.17851294,Weekday,40.95173446,
,85.8682259,46.82498298,13.88155645,12.61426684,0.075975476,12.47144415,-5.783704239,39.70826548,Weekday,10.60293791,
,93.1726534,45.71421756,22.62679484,13.95211904,2.611506658,8.268015299,-3.683014221,68.99476117,Weekday,30.80121087,
,76.53576272,42.45979833,15.48994677,9.484475082,0.041811634,9.059730906,-4.511300986,56.87411639,Weekday,94.92735298,
,97.75956872,54.43935044,21.09418471,7.116741378,5.293765178,9.81552701,-2.230127617,43.96789798,Weekday,25.65958386,
,84.34045495,44.63487336,19.60448512,8.932854588,2.845126351,8.323115527,-5.708836342,69.06322528,Weekday,26.59064762,
,95.13923149,44.96244239,20.5573758,11.07013071,4.163342196,14.38594039,-6.668799509,40.67274039,Weekday,14.14915576,
,87.77482745,48.19515863,16.24033484,11.09834407,3.781409023,8.459580887,-5.481917638,52.12622078,Weekday,77.43300142,
,93.03289701,47.24602977,18.65363121,10.30304585,6.951515053,9.87867512,-4.836500898,55.42320907,Weekday,60.90296569,
,75.01810373,36.46207727,17.09078702,9.509293168,1.497996981,10.45794929,-6.73326264,38.0751533,Weekend,56.20855892,
,57.60372714,27.12196269,14.14360684,4.816286476,2.001221851,9.52064927,-3.094035894,64.87700421,Weekend,90.98898142,
,63.42890905,31.32301213,15.84059077,5.060158983,1.454087142,9.751060032,-7.215714411,34.11825902,Weekend,34.51479284,
,57.90083807,23.48810123,17.73225808,7.600887072,2.104131132,6.975460558,-6.136619829,36.3655505,Weekend,87.80859925,
,66.62034873,29.37693936,14.13696569,11.66691678,1.798502994,9.641023901,-5.218118611,33.14526814,Weekend,49.49381052,
,68.66364647,30.23123472,14.9804975,8.336811653,3.343096784,11.7720058,-4.458219034,49.59474222,Weekend,34.97660964,
,78.24162662,43.28866057,18.82575027,5.821100161,0.522972963,9.783142657,-4.242145351,40.95979996,Weekend,32.10213779,
