Time,Day Type,Season,Work Hours,Outdoor Temp [°C],Humidity [%],Energy Consumption [kW],Lighting [kW],Computers [kW],HVAC [kW],Employees Present
2023-10-27 02:00:00,Weekday,Autumn,False,7.2,45.0827909411243,103.3,13.8,21.9,43.6,7
2023-10-27 03:00:00,Weekday,Autumn,False,9.5,40.082965015031746,50.5,7.4,12.8,19.5,5
2023-10-27 04:00:00,Weekday,Autumn,False,8.3,45.811526577176565,63.5,6.4,14.1,24.0,8
2023-10-27 05:00:00,Weekday,Autumn,False,9.7,39.03652802771163,41.5,5.3,8.8,12.5,4
2023-10-27 06:00:00,Weekday,Autumn,False,7.7,43.4580136983248,90.1,10.8,19.7,30.2,6
2023-10-27 07:00:00,Weekday,Autumn,False,15.4,35.40710622592934,88.2,11.3,26.4,35.0,2
2023-10-27 08:00:00,Weekday,Autumn,False,13.3,51.81411470231804,36.6,4.4,9.2,14.1,3
2023-10-27 09:00:00,Weekday,Autumn,True,10.0,50.69011992888729,167.4,22.5,38.0,64.4,62
2023-10-27 10:00:00,Weekday,Autumn,True,7.7,55.54958919898563,188.2,22.9,53.5,71.3,54
2023-10-27 11:00:00,Weekday,Autumn,True,8.2,42.90822270719126,183.3,35.5,51.7,55.3,54
2023-10-27 12:00:00,Weekday,Autumn,True,9.2,67.2143073318642,200.9,26.7,49.2,90.1,51
2023-10-27 13:00:00,Weekday,Autumn,True,11.3,56.40870016422544,209.8,41.3,47.9,81.6,45
2023-10-27 14:00:00,Weekday,Autumn,True,8.1,37.701159213915616,202.0,40.1,54.1,79.4,41
2023-10-27 15:00:00,Weekday,Autumn,True,10.0,36.81509613687419,218.5,34.3,58.0,108.1,33
2023-10-27 16:00:00,Weekday,Autumn,True,11.6,44.93988692327371,196.6,21.6,55.3,96.3,53
2023-10-27 17:00:00,Weekday,Autumn,False,13.7,37.06553899552343,43.1,8.0,10.4,20.0,2
2023-10-27 18:00:00,Weekday,Autumn,False,10.2,51.56021387311936,56.9,10.8,15.0,20.4,8
2023-10-27 19:00:00,Weekday,Autumn,False,13.4,51.63016593603586,64.2,9.6,13.0,20.5,7
2023-10-27 20:00:00,Weekday,Autumn,False,9.2,42.38940717910505,77.6,10.6,15.6,31.7,3
2023-10-27 21:00:00,Weekday,Autumn,False,5.6,43.674566524693496,43.8,5.6,12.7,17.7,7
2023-10-27 22:00:00,Weekday,Autumn,False,8.4,43.62302642935628,82.9,14.9,17.9,29.8,7
2023-10-27 23:00:00,Weekday,Autumn,False,9.1,51.91318863226955,33.1,5.9,9.2,10.3,5
2023-10-28 00:00:00,Weekend,Autumn,False,12.7,50.97585640021588,33.6,4.8,9.7,11.4,6
2023-10-28 01:00:00,Weekend,Autumn,False,8.8,43.36247957628014,13.9,2.2,3.5,4.6,3
2023-10-28 02:00:00,Weekend,Autumn,False,8.6,46.749175226951905,15.7,2.4,4.2,7.7,2
2023-10-28 03:00:00,Weekend,Autumn,False,8.7,34.18543182730546,23.9,2.9,6.7,8.8,6
2023-10-28 04:00:00,Weekend,Autumn,False,14.8,43.07834735183325,28.0,4.1,7.3,12.3,10
2023-10-28 05:00:00,Weekend,Autumn,False,11.2,55.95861848524102,-0.6,-0.1,-0.2,-0.2,1
2023-10-28 06:00:00,Weekend,Autumn,False,10.4,47.53996712889615,77.1,7.9,17.2,36.4,6
2023-10-28 07:00:00,Weekend,Autumn,False,7.6,33.828020060597666,26.5,3.8,6.4,11.0,2
2023-10-28 08:00:00,Weekend,Autumn,False,9.5,48.47410049818439,34.6,5.9,9.3,16.7,2
2023-10-28 09:00:00,Weekend,Autumn,False,3.6,56.72084569861378,6.6,1.1,1.8,2.1,4
2023-10-28 10:00:00,Weekend,Autumn,False,12.2,61.67684811478989,72.5,8.8,15.2,35.8,3
2023-10-28 11:00:00,Weekend,Autumn,False,7.4,34.25283405561015,40.2,5.4,9.4,14.5,0
2023-10-28 12:00:00,Weekend,Autumn,False,3.8,54.51784306956349,62.1,8.4,16.3,30.7,6
2023-10-28 13:00:00,Weekend,Autumn,False,8.5,56.321527290427895,-0.7,-0.1,-0.2,-0.2,1
2023-10-28 14:00:00,Weekend,Autumn,False,15.3,49.88387946693962,35.4,7.0,7.3,14.7,7
2023-10-28 15:00:00,Weekend,Autumn,False,11.7,54.75566604421183,28.0,5.1,7.4,11.1,4
2023-10-28 16:00:00,Weekend,Autumn,False,10.6,34.51740610895615,0.4,0.1,0.1,0.2,6
2023-10-28 17:00:00,Weekend,Autumn,False,9.3,52.20718459262784,2.4,0.4,0.5,1.2,2
2023-10-28 18:00:00,Weekend,Autumn,False,5.1,43.61526354345968,19.7,3.1,5.7,7.8,3
2023-10-28 19:00:00,Weekend,Autumn,False,10.8,39.92266821161223,87.9,10.6,26.2,39.0,4
2023-10-28 20:00:00,Weekend,Autumn,False,7.9,65.84634457053671,32.5,3.4,7.0,10.9,3
2023-10-28 21:00:00,Weekend,Autumn,False,10.5,59.07784330768909,44.8,7.3,10.5,16.4,4
2023-10-28 22:00:00,Weekend,Autumn,False,16.5,33.46390872093466,36.9,5.1,8.4,17.8,6
2023-10-28 23:00:00,Weekend,Autumn,False,8.7,77.67413609103885,20.5,3.5,4.2,7.2,4
2023-10-29 00:00:00,Weekend,Autumn,False,4.1,55.18961270993936,9.8,1.6,2.6,3.1,3
2023-10-29 01:00:00,Weekend,Autumn,False,9.4,37.96224356064872,14.9,1.6,3.9,4.9,4
2023-10-29 02:00:00,Weekend,Autumn,False,7.7,48.05724785308143,35.2,4.7,8.9,13.2,5
2023-10-29 03:00:00,Weekend,Autumn,False,7.3,60.76738388922227,23.7,3.8,6.9,7.6,2
2023-10-29 04:00:00,Weekend,Autumn,False,12.5,59.907812443921635,19.5,3.4,5.5,6.0,3
2023-10-29 05:00:00,Weekend,Autumn,False,11.0,41.210800500763845,31.5,6.3,8.6,11.8,2
2023-10-29 06:00:00,Weekend,Autumn,False,12.3,48.92620267660762,41.8,7.9,10.6,15.2,3
2023-10-29 07:00:00,Weekend,Autumn,False,4.6,63.254430482063114,4.2,0.6,1.1,1.6,6
2023-10-29 08:00:00,Weekend,Autumn,False,9.9,56.88672348946279,-2.0,-0.3,-0.4,-0.9,1
2023-10-29 09:00:00,Weekend,Autumn,False,13.2,56.23189037593611,16.7,2.7,5.0,6.4,0
2023-10-29 10:00:00,Weekend,Autumn,False,7.7,51.09493374679654,10.8,1.2,2.2,3.3,1
2023-10-29 11:00:00,Weekend,Autumn,False,5.5,30.0,11.6,2.2,2.8,5.5,5
2023-10-29 12:00:00,Weekend,Autumn,False,3.9,53.11839402046979,59.6,6.0,13.2,19.6,4
2023-10-29 13:00:00,Weekend,Autumn,False,4.9,40.263928243438635,43.3,5.7,9.9,13.1,8
2023-10-29 14:00:00,Weekend,Autumn,False,10.7,52.70154363192106,72.8,10.5,20.0,34.5,4
2023-10-29 15:00:00,Weekend,Autumn,False,7.3,30.0,0.9,0.1,0.3,0.3,6
2023-10-29 16:00:00,Weekend,Autumn,False,11.2,40.89000623814842,32.4,6.0,6.9,14.7,5
2023-10-29 17:00:00,Weekend,Autumn,False,10.1,62.83973176727699,17.8,2.6,4.0,6.2,3
2023-10-29 18:00:00,Weekend,Autumn,False,9.3,47.44110100516967,28.2,5.5,8.4,11.3,2
2023-10-29 19:00:00,Weekend,Autumn,False,10.7,47.65208478316403,24.6,3.6,6.4,9.5,5
2023-10-29 20:00:00,Weekend,Autumn,False,10.0,55.754063485203744,28.3,5.0,7.8,10.0,1
2023-10-29 21:00:00,Weekend,Autumn,False,15.3,46.56425889368936,47.0,7.3,12.4,18.4,4
2023-10-29 22:00:00,Weekend,Autumn,False,13.9,54.37058364077026,43.2,7.3,10.3,13.1,8
2023-10-29 23:00:00,Weekend,Autumn,False,6.9,37.677669472290745,33.5,6.5,7.6,16.0,3
2023-10-30 00:00:00,Weekday,Autumn,False,12.3,40.59455726429623,51.7,5.3,10.8,16.1,3
2023-10-30 01:00:00,Weekday,Autumn,False,9.5,66.39026456801753,52.2,7.6,15.0,25.2,1
2023-10-30 02:00:00,Weekday,Autumn,False,13.0,48.764711618852836,41.3,6.2,12.1,17.3,1
2023-10-30 03:00:00,Weekday,Autumn,False,9.2,70.91732809391316,74.8,13.0,17.4,29.1,3
2023-10-30 04:00:00,Weekday,Autumn,False,9.4,50.45424545648407,55.5,5.6,13.8,17.4,2
2023-10-30 05:00:00,Weekday,Autumn,False,6.8,42.69424287558911,75.5,10.1,22.5,34.8,6
2023-10-30 06:00:00,Weekday,Autumn,False,10.1,36.849201415397175,80.1,14.0,19.4,29.1,2
2023-10-30 07:00:00,Weekday,Autumn,False,10.9,62.509325429792426,45.0,6.3,10.3,19.7,7
2023-10-30 08:00:00,Weekday,Autumn,False,7.7,52.32252509649304,38.7,5.6,11.6,14.8,3
2023-10-30 09:00:00,Weekday,Autumn,True,6.5,43.22791762204725,189.0,20.7,46.8,93.3,58
2023-10-30 10:00:00,Weekday,Autumn,True,10.2,58.39636951093898,237.1,25.4,52.8,101.3,63
2023-10-30 11:00:00,Weekday,Autumn,True,11.4,61.55023580482862,187.2,23.8,49.9,75.0,52
2023-10-30 12:00:00,Weekday,Autumn,True,13.3,44.257823573739124,189.1,19.9,54.6,72.2,60
2023-10-30 13:00:00,Weekday,Autumn,True,7.9,74.19705179941407,204.9,35.4,55.4,67.4,43
2023-10-30 14:00:00,Weekday,Autumn,True,10.9,50.531962916146846,196.3,38.3,47.7,76.1,58
2023-10-30 15:00:00,Weekday,Autumn,True,14.4,48.76800077280678,199.1,31.4,55.6,78.5,55
2023-10-30 16:00:00,Weekday,Autumn,True,12.2,71.01125862258588,172.0,22.6,51.3,66.5,51
2023-10-30 17:00:00,Weekday,Autumn,False,12.0,58.82173509721015,81.0,8.9,20.5,40.4,0
2023-10-30 18:00:00,Weekday,Autumn,False,14.9,54.95433739438806,30.7,5.4,8.1,9.8,4
2023-10-30 19:00:00,Weekday,Autumn,False,9.0,69.46651139226013,56.5,8.2,13.4,17.8,5
2023-10-30 20:00:00,Weekday,Autumn,False,9.9,46.49282009835847,47.3,4.9,13.9,18.5,5
2023-10-30 21:00:00,Weekday,Autumn,False,5.2,49.981140469674166,91.3,12.3,18.9,35.6,6
2023-10-30 22:00:00,Weekday,Autumn,False,10.1,51.64955807612661,59.3,6.7,12.7,27.8,8
2023-10-30 23:00:00,Weekday,Autumn,False,5.6,57.53956435200636,61.6,12.0,17.7,21.4,5
2023-10-31 00:00:00,Weekday,Autumn,False,9.9,30.299971337564994,49.4,9.1,13.9,23.2,3
2023-10-31 01:00:00,Weekday,Autumn,False,7.3,42.665893015038655,51.5,7.5,10.8,23.5,5
2023-10-31 02:00:00,Weekday,Autumn,False,9.2,34.72484461844792,55.8,6.5,12.9,21.6,8
2023-10-31 03:00:00,Weekday,Autumn,False,7.8,41.604976183474264,56.7,10.3,15.9,20.7,7
2023-10-31 04:00:00,Weekday,Autumn,False,11.0,59.12378372580946,54.4,8.6,10.9,25.7,5
2023-10-31 05:00:00,Weekday,Autumn,False,12.6,56.68334447285811,37.4,6.5,7.8,11.5,5
2023-10-31 06:00:00,Weekday,Autumn,False,6.7,50.37420502050797,59.0,11.5,15.1,28.2,3
2023-10-31 07:00:00,Weekday,Autumn,False,8.4,61.133264907172325,32.4,4.1,7.1,12.5,6
2023-10-31 08:00:00,Weekday,Autumn,False,14.9,54.03923689187156,51.1,7.6,11.8,21.6,3
2023-10-31 09:00:00,Weekday,Autumn,True,8.7,57.484007141082955,172.0,29.8,47.5,62.8,45
2023-10-31 10:00:00,Weekday,Autumn,True,12.6,46.12986458715613,210.1,34.2,55.1,72.3,55
2023-10-31 11:00:00,Weekday,Autumn,True,8.8,33.40155516242923,176.3,18.6,36.5,66.4,63
2023-10-31 12:00:00,Weekday,Autumn,True,6.1,70.5818623496031,218.6,30.7,62.2,105.3,35
2023-10-31 13:00:00,Weekday,Autumn,True,5.3,42.70119960120299,184.4,25.1,41.4,66.1,48
2023-10-31 14:00:00,Weekday,Autumn,True,9.6,37.60574995773513,212.9,41.8,59.4,81.3,69
2023-10-31 15:00:00,Weekday,Autumn,True,13.5,48.359452485373005,230.9,33.7,50.7,97.9,48
2023-10-31 16:00:00,Weekday,Autumn,True,8.7,44.04141447168421,229.3,31.2,52.5,109.0,54
2023-10-31 17:00:00,Weekday,Autumn,False,7.8,53.48206949837174,48.4,9.5,11.2,17.4,3
2023-10-31 18:00:00,Weekday,Autumn,False,6.2,42.755031514581134,51.0,5.9,10.5,18.0,4
2023-10-31 19:00:00,Weekday,Autumn,False,13.7,46.24863867676308,39.1,6.4,9.7,12.8,4
2023-10-31 20:00:00,Weekday,Autumn,False,4.5,39.11201595425552,51.2,6.9,13.9,19.1,6
2023-10-31 21:00:00,Weekday,Autumn,False,11.7,47.57707222595598,34.8,6.0,7.3,15.5,9
2023-10-31 22:00:00,Weekday,Autumn,False,10.7,38.9926482123353,64.4,11.2,15.8,21.4,3
2023-10-31 23:00:00,Weekday,Autumn,False,11.0,47.10520695138803,37.6,5.8,9.4,17.8,8
2023-11-01 00:00:00,Weekday,Autumn,False,11.7,45.189846834559376,73.7,13.9,20.6,26.9,5
2023-11-01 01:00:00,Weekday,Autumn,False,6.6,49.862799310755555,43.4,8.1,8.7,18.6,6
2023-11-01 02:00:00,Weekday,Autumn,False,9.3,40.3599657402019,42.9,7.1,12.6,16.0,4
2023-11-01 03:00:00,Weekday,Autumn,False,7.9,38.16912869186824,39.2,6.1,10.6,12.1,4
2023-11-01 04:00:00,Weekday,Autumn,False,11.8,42.4862705172295,36.7,4.9,8.0,12.9,5
2023-11-01 05:00:00,Weekday,Autumn,False,10.2,31.64525099833541,63.5,9.2,17.3,19.5,1
2023-11-01 06:00:00,Weekday,Autumn,False,8.0,44.146146196099856,82.2,12.2,20.8,35.2,3
2023-11-01 07:00:00,Weekday,Autumn,False,13.8,30.0,49.7,9.0,14.2,20.7,4
2023-11-01 08:00:00,Weekday,Autumn,False,10.1,43.66775239947251,47.9,9.3,11.8,16.7,5
2023-11-01 09:00:00,Weekday,Autumn,True,13.8,55.52518070859851,197.8,25.8,43.0,91.7,62
2023-11-01 10:00:00,Weekday,Autumn,True,9.8,54.27629888118777,247.8,39.5,67.5,93.6,56
2023-11-01 11:00:00,Weekday,Autumn,True,12.1,50.66364092496643,169.9,31.9,40.1,67.4,43
2023-11-01 12:00:00,Weekday,Autumn,True,7.7,42.07312019497342,212.0,38.1,47.7,96.1,56
2023-11-01 13:00:00,Weekday,Autumn,True,4.3,57.93241790153164,186.9,22.2,38.0,73.7,47
2023-11-01 14:00:00,Weekday,Autumn,True,10.7,34.55133809947982,229.5,39.8,66.4,107.3,53
2023-11-01 15:00:00,Weekday,Autumn,True,9.3,44.25814997070882,224.3,22.6,60.2,102.4,54
2023-11-01 16:00:00,Weekday,Autumn,True,8.0,42.97262266785603,224.8,29.6,61.4,91.9,53
2023-11-01 17:00:00,Weekday,Autumn,False,10.7,50.499970382432295,49.5,6.9,11.1,20.1,6
2023-11-01 18:00:00,Weekday,Autumn,False,14.1,44.51757210946547,47.1,5.2,11.0,21.0,7
2023-11-01 19:00:00,Weekday,Autumn,False,9.0,47.645736842332,29.3,4.8,8.5,12.6,5
2023-11-01 20:00:00,Weekday,Autumn,False,5.9,43.7750124064723,60.2,6.7,15.9,24.8,5
2023-11-01 21:00:00,Weekday,Autumn,False,10.9,65.18593302774613,40.8,6.1,8.9,15.0,1
2023-11-01 22:00:00,Weekday,Autumn,False,6.1,47.52304401263587,23.6,2.4,6.8,7.5,3
2023-11-01 23:00:00,Weekday,Autumn,False,10.0,30.0,23.9,3.3,5.3,10.0,7
2023-11-02 00:00:00,Weekday,Autumn,False,8.2,63.56817450460212,57.5,10.9,13.7,25.0,6
2023-11-02 01:00:00,Weekday,Autumn,False,10.7,48.97797122805438,10.8,1.2,2.3,4.9,5
2023-11-02 02:00:00,Weekday,Autumn,False,11.5,68.03032800526218,65.6,8.5,19.0,22.7,6
2023-11-02 03:00:00,Weekday,Autumn,False,11.0,58.52827918119301,50.1,8.8,11.0,17.1,4
2023-11-02 04:00:00,Weekday,Autumn,False,9.5,35.12803218909415,53.9,10.6,13.7,23.5,5
2023-11-02 05:00:00,Weekday,Autumn,False,5.9,33.418058933032,48.0,7.3,12.2,21.3,3
2023-11-02 06:00:00,Weekday,Autumn,False,10.3,60.540692976543546,32.4,3.3,6.9,13.5,5
2023-11-02 07:00:00,Weekday,Autumn,False,10.4,50.95381916875652,15.2,2.1,4.0,5.5,7
2023-11-02 08:00:00,Weekday,Autumn,False,8.4,30.369008783014397,80.4,8.8,22.9,35.2,6
2023-11-02 09:00:00,Weekday,Autumn,True,10.1,38.798858709232334,180.0,35.2,44.0,60.5,43
2023-11-02 10:00:00,Weekday,Autumn,True,9.3,36.98643529073086,205.8,33.7,42.3,82.6,19
2023-11-02 11:00:00,Weekday,Autumn,True,6.6,42.327837912202284,158.2,26.8,32.4,53.8,41
2023-11-02 12:00:00,Weekday,Autumn,True,11.4,41.35254409035189,202.8,29.1,40.7,61.4,48
2023-11-02 13:00:00,Weekday,Autumn,True,5.9,64.86973509288549,195.2,32.1,54.8,85.9,35
2023-11-02 14:00:00,Weekday,Autumn,True,10.2,35.46205621555758,232.4,39.1,62.3,115.9,50
2023-11-02 15:00:00,Weekday,Autumn,True,10.5,37.434180396984345,183.0,20.1,40.2,60.4,72
2023-11-02 16:00:00,Weekday,Autumn,True,8.8,42.44828780631104,214.6,28.4,46.7,79.7,39
2023-11-02 17:00:00,Weekday,Autumn,False,10.2,53.3266895034891,74.2,13.1,17.9,36.2,4
2023-11-02 18:00:00,Weekday,Autumn,False,10.9,51.3975322949009,27.3,5.4,8.1,10.1,10
2023-11-02 19:00:00,Weekday,Autumn,False,13.5,43.35670203484006,21.2,3.8,5.1,9.2,4
2023-11-02 20:00:00,Weekday,Autumn,False,12.2,48.35057828508997,83.7,12.4,22.3,38.2,6
2023-11-02 21:00:00,Weekday,Autumn,False,7.2,57.18913380584424,50.5,8.4,14.7,20.0,6
2023-11-02 22:00:00,Weekday,Autumn,False,12.6,38.574722951475174,47.8,8.7,11.4,23.0,7
2023-11-02 23:00:00,Weekday,Autumn,False,14.1,56.153705834614634,74.7,12.0,19.8,26.5,5
2023-11-03 00:00:00,Weekday,Autumn,False,9.7,55.90875181434595,61.6,7.3,14.4,25.9,8
2023-11-03 01:00:00,Weekday,Autumn,False,16.8,34.122594492744966,66.7,9.2,16.4,20.7,3
2023-11-03 02:00:00,Weekday,Autumn,False,8.6,59.25551923310949,61.5,9.5,15.2,24.9,10
2023-11-03 03:00:00,Weekday,Autumn,False,9.9,55.93583603642868,39.8,6.8,9.5,15.0,4
2023-11-03 04:00:00,Weekday,Autumn,False,10.4,57.094939350735245,70.6,12.5,20.3,23.5,2
2023-11-03 05:00:00,Weekday,Autumn,False,11.8,31.91844778871311,60.3,6.2,17.7,30.0,5
2023-11-03 06:00:00,Weekday,Autumn,False,12.8,64.00420413830837,45.8,7.2,13.5,21.2,2
2023-11-03 07:00:00,Weekday,Autumn,False,15.8,51.77112336624024,41.4,7.8,12.3,20.1,4
2023-11-03 08:00:00,Weekday,Autumn,False,13.2,56.523162276159454,45.5,6.6,9.4,22.6,4
2023-11-03 09:00:00,Weekday,Autumn,True,9.0,61.153147148745006,220.2,34.8,55.5,107.5,49
2023-11-03 10:00:00,Weekday,Autumn,True,10.8,51.825095613599196,201.1,35.5,40.7,84.9,52
2023-11-03 11:00:00,Weekday,Autumn,True,11.1,61.895394421877896,203.9,24.2,47.1,69.9,49
2023-11-03 12:00:00,Weekday,Autumn,True,13.9,47.75511231780326,192.7,23.3,48.2,66.9,60
2023-11-03 13:00:00,Weekday,Autumn,True,14.3,40.08223167700149,195.8,38.9,44.8,66.8,61
2023-11-03 14:00:00,Weekday,Autumn,True,8.8,47.19676803370156,209.6,29.1,62.2,101.2,42
2023-11-03 15:00:00,Weekday,Autumn,True,9.8,53.8632108544714,225.9,27.7,66.5,79.1,40
2023-11-03 16:00:00,Weekday,Autumn,True,6.0,49.32283863292576,214.8,23.9,55.2,93.0,54
2023-11-03 17:00:00,Weekday,Autumn,False,11.9,66.23429167083984,76.0,11.7,21.7,30.7,4
2023-11-03 18:00:00,Weekday,Autumn,False,8.0,55.8926681129266,79.3,9.9,15.9,31.4,5
2023-11-03 19:00:00,Weekday,Autumn,False,7.3,30.96026920823259,46.3,6.7,9.6,14.6,2
2023-11-03 20:00:00,Weekday,Autumn,False,6.8,55.62183421451473,67.6,13.2,14.1,23.6,1
2023-11-03 21:00:00,Weekday,Autumn,False,8.4,69.62717092697937,47.4,7.8,11.6,18.9,7
2023-11-03 22:00:00,Weekday,Autumn,False,10.1,58.80392639035075,65.6,12.4,19.1,29.8,6
2023-11-03 23:00:00,Weekday,Autumn,False,10.2,66.74837994793572,2.3,0.3,0.5,0.7,8
2023-11-04 00:00:00,Weekend,Autumn,False,8.4,71.63383065298605,32.7,6.2,6.9,13.2,5
2023-11-04 01:00:00,Weekend,Autumn,False,9.6,30.0,7.6,1.4,1.7,3.1,6
2023-11-04 02:00:00,Weekend,Autumn,False,8.8,66.63821637330697,32.6,4.4,6.9,10.7,1
2023-11-04 03:00:00,Weekend,Autumn,False,13.1,56.32287361144199,52.3,8.8,11.7,21.5,1
2023-11-04 04:00:00,Weekend,Autumn,False,13.9,47.06422204315454,-2.7,-0.5,-0.6,-0.9,5
2023-11-04 05:00:00,Weekend,Autumn,False,11.9,60.30135832841262,2.6,0.5,0.5,1.1,5
2023-11-04 06:00:00,Weekend,Autumn,False,14.3,70.60564086766611,45.2,6.6,13.0,17.9,4
2023-11-04 07:00:00,Weekend,Autumn,False,12.7,57.439535509067944,17.0,3.0,4.6,6.2,4
2023-11-04 08:00:00,Weekend,Autumn,False,8.1,51.48801111722119,3.9,0.6,0.9,1.3,2
2023-11-04 09:00:00,Weekend,Autumn,False,9.8,74.20000964559826,-6.0,-1.2,-1.5,-2.9,6
2023-11-04 10:00:00,Weekend,Autumn,False,11.4,63.79872191768504,54.0,5.9,13.1,23.4,4
2023-11-04 11:00:00,Weekend,Autumn,False,16.1,56.350907153168066,38.0,5.9,10.7,12.5,2
2023-11-04 12:00:00,Weekend,Autumn,False,10.7,52.464791941609796,19.0,2.8,4.2,9.0,6
2023-11-04 13:00:00,Weekend,Autumn,False,10.8,49.53404235470645,54.7,5.9,11.0,20.0,4
2023-11-04 14:00:00,Weekend,Autumn,False,7.6,30.0,40.3,5.8,8.9,17.2,4
2023-11-04 15:00:00,Weekend,Autumn,False,4.9,37.873159676039144,35.8,6.4,8.1,14.5,8
2023-11-04 16:00:00,Weekend,Autumn,False,7.3,61.60954370669384,30.5,3.6,8.9,11.7,5
2023-11-04 17:00:00,Weekend,Autumn,False,7.5,57.417347808828914,33.2,3.6,8.9,10.1,4
2023-11-04 18:00:00,Weekend,Autumn,False,11.7,56.04449426303019,5.2,1.0,1.3,1.6,2
2023-11-04 19:00:00,Weekend,Autumn,False,10.7,45.72948257946085,28.1,4.9,5.7,12.8,0
2023-11-04 20:00:00,Weekend,Autumn,False,8.8,62.27656594979004,-15.3,-2.6,-4.0,-7.1,6
2023-11-04 21:00:00,Weekend,Autumn,False,11.6,49.15573324449489,32.3,6.2,8.1,14.8,6
2023-11-04 22:00:00,Weekend,Autumn,False,9.7,39.80047825590891,29.3,4.5,6.1,12.4,2
2023-11-04 23:00:00,Weekend,Autumn,False,12.2,59.046876125133075,26.1,3.9,7.7,12.8,4
2023-11-05 00:00:00,Weekend,Autumn,False,6.8,52.66912134333916,49.6,9.6,10.0,16.6,3
2023-11-05 01:00:00,Weekend,Autumn,False,8.2,53.755205996334034,40.8,5.3,10.0,17.2,0
2023-11-05 02:00:00,Weekend,Autumn,False,8.1,51.92959443110305,48.2,8.7,10.7,21.5,4
2023-11-05 03:00:00,Weekend,Autumn,False,15.9,47.08462871983072,27.0,4.0,6.6,11.4,2
2023-11-05 04:00:00,Weekend,Autumn,False,5.0,60.049007330325566,26.3,3.4,6.5,11.7,8
2023-11-05 05:00:00,Weekend,Autumn,False,10.2,79.54782561068485,25.3,2.8,6.6,10.9,0
2023-11-05 06:00:00,Weekend,Autumn,False,7.7,52.285529643333774,32.8,6.2,6.6,13.6,2
2023-11-05 07:00:00,Weekend,Autumn,False,11.0,43.14534387392407,25.0,2.8,6.1,8.2,3
2023-11-05 08:00:00,Weekend,Autumn,False,10.7,46.16789938498263,36.9,5.9,9.3,11.7,8
2023-11-05 09:00:00,Weekend,Autumn,False,12.6,49.40285264790302,17.7,3.4,4.8,7.0,2
2023-11-05 10:00:00,Weekend,Autumn,False,6.2,44.39917125162323,34.2,6.3,7.6,16.8,3
2023-11-05 11:00:00,Weekend,Autumn,False,9.5,60.046048060159535,40.7,7.5,10.7,15.0,4
2023-11-05 12:00:00,Weekend,Autumn,False,4.8,56.93731077270384,68.5,11.4,19.9,20.6,7
2023-11-05 13:00:00,Weekend,Autumn,False,11.4,57.47905481413038,64.2,11.5,15.0,29.8,7
2023-11-05 14:00:00,Weekend,Autumn,False,10.2,53.860640437286904,20.1,2.2,4.7,8.7,2
2023-11-05 15:00:00,Weekend,Autumn,False,13.8,54.637003008799496,23.9,4.2,5.3,10.6,5
2023-11-05 16:00:00,Weekend,Autumn,False,9.0,38.516283656403424,25.6,4.1,7.2,11.5,4
2023-11-05 17:00:00,Weekend,Autumn,False,12.2,43.11951257234262,14.1,2.4,3.5,4.9,5
2023-11-05 18:00:00,Weekend,Autumn,False,11.9,57.17866987615757,21.3,3.8,6.3,8.6,2
2023-11-05 19:00:00,Weekend,Autumn,False,9.3,42.51195579716102,31.9,4.6,7.7,12.2,3
2023-11-05 20:00:00,Weekend,Autumn,False,7.2,36.37408158016072,56.3,8.4,13.5,20.7,5
2023-11-05 21:00:00,Weekend,Autumn,False,8.1,55.21392282706652,80.7,10.8,16.1,38.2,8
2023-11-05 22:00:00,Weekend,Autumn,False,8.3,53.64614939722078,16.1,2.2,4.8,8.0,9
2023-11-05 23:00:00,Weekend,Autumn,False,2.3,49.690039458440964,-26.6,-3.8,-6.7,-12.7,0
2023-11-06 00:00:00,Weekday,Autumn,False,9.6,48.960353181904416,45.7,7.3,11.7,15.1,1
2023-11-06 01:00:00,Weekday,Autumn,False,12.1,47.70298130567339,53.5,8.1,12.6,23.1,8
2023-11-06 02:00:00,Weekday,Autumn,False,9.5,44.4995373987162,38.0,7.0,11.0,12.9,6
2023-11-06 03:00:00,Weekday,Autumn,False,9.3,61.09141400071445,56.4,8.7,13.3,18.2,4
2023-11-06 04:00:00,Weekday,Autumn,False,5.7,50.657572942703815,34.0,4.2,8.2,16.9,2
2023-11-06 05:00:00,Weekday,Autumn,False,8.5,31.14204133949873,45.0,5.9,13.4,21.5,5
2023-11-06 06:00:00,Weekday,Autumn,False,13.7,49.88542564300549,56.4,6.3,16.8,24.2,2
2023-11-06 07:00:00,Weekday,Autumn,False,7.0,30.0,52.5,6.1,12.6,20.8,4
2023-11-06 08:00:00,Weekday,Autumn,False,5.3,57.28027045747651,26.2,3.8,7.4,11.1,5
2023-11-06 09:00:00,Weekday,Autumn,True,13.5,43.22141442998466,196.1,37.1,57.3,81.2,57
2023-11-06 10:00:00,Weekday,Autumn,True,9.1,45.9286450494609,186.8,29.7,56.0,66.6,30
2023-11-06 11:00:00,Weekday,Autumn,True,10.1,59.3048775702404,219.8,22.4,56.3,104.6,41
2023-11-06 12:00:00,Weekday,Autumn,True,16.0,60.78621149970636,219.2,24.6,44.8,104.5,40
2023-11-06 13:00:00,Weekday,Autumn,True,11.3,43.55578117400818,233.8,46.6,51.8,104.2,80
2023-11-06 14:00:00,Weekday,Autumn,True,11.8,56.421441191006,194.0,36.4,45.7,67.9,38
