Time,Use [kW],Day Type,Season,Outdoor Temp [°C],Humidity [%],Lighting [kW],Computers [kW],HVAC [kW],Employees Present,Cloud Cover [%]
,218.9663504,Weekday,Autumn,8.7,54.39473502,32.1,58.1,68.3,48,0.606216625
,197.1719148,Weekday,Autumn,14.4,51.08882813,22.1,43.3,78,48,0.729728616
,209.1022608,Weekday,Autumn,6.9,30,27,56.3,78.3,44,0.021624531
,181.2815099,Weekday,Autumn,8.6,44.95772648,21.8,51.1,87.1,47,0.899667489
,217.9762288,Weekday,Autumn,10.1,57.88716307,42.5,49.3,101,55,48.64876686
,165.5642467,Weekday,Autumn,4.7,51.48352183,29.1,48.7,64.4,43,0.776395337
,218.4755189,Weekday,Autumn,8.7,55.00709867,23.7,63.8,99.9,52,0.691565361
,67.12638179,Weekday,Autumn,10.6,54.3261171,11.8,18.6,26.2,5,0.786342471
,30.60835008,Weekday,Autumn,9.5,53.20636803,4.4,7.5,14.8,6,0.545756932
,78.212903,Weekday,Autumn,9.3,48.0775117,14.3,20.6,34,1,0.33
,36.90105585,Weekday,Autumn,16.6,56.08527572,4.4,9.9,16.1,6,0.057227514
,31.60117914,Weekday,Autumn,6.7,39.33706108,5.6,6.5,14,2,0.074628981
,0,Weekday,Autumn,16,37.93602009,-0.9,-1.8,-3.2,0,0.081181705
,48.41865731,Weekday,Autumn,13.5,48.16676105,8.4,10.6,19.1,2,0.770963024
,38.21719,Weekday,Autumn,11.2,63.23554187,6.8,9.4,12.8,4,0.9
,55.4019237,Weekday,Autumn,8.2,50.0999612,7.7,15.5,25.2,5,0.069447826
,53.50477814,Weekday,Autumn,3.7,42.44407316,6.7,11.5,19.3,5,19.04823157
,65.40143949,Weekday,Autumn,7.6,49.54102662,9.8,13.4,32,6,37.42802143
,64.43034995,Weekday,Autumn,13.2,31.34402679,9.1,19.3,26.1,2,0.94254511
,32.80803543,Weekday,Autumn,5.9,47.81502824,5.8,9.4,9.9,1,0.489965176
,45.81861736,Weekday,Autumn,8.1,42.19617647,8.8,11.6,17.4,2,0.812985111
,45.70250323,Weekday,Autumn,11.7,30,6.3,11.7,18,4,0.10955044
,34.51177076,Weekday,Autumn,6.9,34.09804299,3.7,9.3,13.8,7,0.682362933
,154.1093274,Weekday,Autumn,5.6,52.67595054,25,35.3,75.9,52,0.121056094
,213.988606,Weekday,Autumn,7.9,47.06026456,41.5,56.4,92.9,61,0.828480399
,215.9969133,Weekday,Autumn,10.3,71.10601976,22.9,60.7,96.7,65,0.89776139
,211.0023998,Weekday,Autumn,14.4,57.15475109,28.9,52.4,90,34,0.971073998
,234.9892773,Weekday,Autumn,13,47.63069937,31.1,57.2,100.1,60,99.0556259
,206.337278,Weekday,Autumn,11.4,37.93272948,21.5,47.7,66.7,53,14.02906754
,225.8348744,Weekday,Autumn,14.8,46.87724093,36.8,66.3,108.8,45,1.195165388
,198.1255901,Weekday,Autumn,6.8,68.28018327,24.7,46.7,81.9,51,0.258355762
,73.8287586,Weekday,Autumn,11.4,50.57421312,12.3,19.1,33.2,0,0.779365836
,45.51465189,Weekday,Autumn,13.1,44.08231712,6.3,11.2,13.9,7,0.644039273
,71.63546916,Weekday,Autumn,5.9,49.96535881,10.1,14.6,27.2,4,0.990758554
,52.72349824,Weekday,Autumn,8.8,42.26334977,9.7,10.7,20.8,2,0.89177375
,66.81694766,Weekday,Autumn,11.3,55.62973597,9.2,19.6,27.4,4,27.82845715
,29.728426,Weekday,Autumn,8.8,47.47227329,5.4,8,10.9,6,1.914208735
,84.52113304,Weekday,Autumn,9.1,64.86004092,15.1,23.9,28.4,5,0.500190347
,66.83100762,Weekend,Autumn,12.5,45.54066151,7.9,18.7,22,2,0.928371844
,25.80347451,Weekend,Autumn,14.5,41.08211202,5,5.2,11.8,2,0.269342
,0,Weekend,Autumn,6.1,34.45850351,-1.7,-3.1,-6.6,2,33.10715085
,25.600768,Weekend,Autumn,14.1,74.45994078,4,6.9,10.3,1,0.06
,0,Weekend,Autumn,7.3,41.05753424,-2.4,-6.5,-10.1,2,0.068297737
,26.60179967,Weekend,Autumn,9.4,48.71803926,4.7,7.4,10.5,4,0.135313718
,34.60565287,Weekend,Autumn,12.5,35.4725661,5,8.2,12.3,4,0.326755675
,27.41369227,Weekend,Autumn,12.5,44.48409804,3.6,7.5,9.8,5,0.999435721
,35.8147255,Weekend,Autumn,5.8,31.55374375,5.9,8.8,12.5,2,0.822653459
,0,Weekend,Autumn,14.6,36.01100514,-0.8,-1.2,-1.7,5,0.33
,17.4054301,Weekend,Autumn,8.6,69.08179502,1.8,4.5,6.5,3,0.624149506
,23.91039136,Weekend,Autumn,12.9,48.15405876,3.2,5.6,8.5,4,0.869569745
,51.10946076,Weekend,Autumn,13.3,43.39848055,6.8,10.8,18.3,4,0.370284213
,43.7086212,Weekend,Autumn,11.9,60.58957031,8.4,11.5,20.1,5,0.394562773
,55.40935961,Weekend,Autumn,8.5,37.90406787,8.9,14.9,21,7,0.337892145
,42.34237346,Weekend,Autumn,8.9,61.03635837,7.6,12.3,13.8,3,11.51417871
,17.20302912,Weekend,Autumn,9.2,56.34901517,2.8,4.1,8,3,0.352223039
,25.8938045,Weekend,Autumn,5.1,59.76581286,4.5,6.9,11.6,5,7.271666655
,18.20014856,Weekend,Autumn,9.8,51.45374692,3.3,3.7,9.1,3,0.016325198
,28.50673394,Weekend,Autumn,9,34.56250367,4.6,6,12.4,5,0.472557256
,0,Weekend,Autumn,9.2,43.76534155,-0.9,-1.4,-2.6,6,0.99
,23.20729706,Weekend,Autumn,7.8,44.21122303,3.5,5.5,8.1,5,0.629056642
,30.50016823,Weekend,Autumn,9.4,59.69966642,5.4,8.7,14.2,3,0.011031185
,46.88697588,Weekend,Autumn,13.3,48.24927039,5.4,10.1,14.8,5,43.00548508
,30.203624,Weekend,Autumn,12.2,52.10749341,4.2,7.1,10.6,2,0.24
,50.10057617,Weekend,Autumn,16.1,50.64861777,5.3,14.2,18.3,8,0.023000722
,54.20595278,Weekend,Autumn,9,55.62207694,8.3,14.9,18.7,5,0.219659884
,44.32638004,Weekend,Autumn,7.9,42.63858342,6.5,12.3,18.9,3,19.42505896
,23.30857633,Weekend,Autumn,6.8,42.64730394,4.2,6.8,9.7,4,0.736165605
,36.1117325,Weekend,Autumn,11.2,36.79956313,6,9.2,16.8,4,0.65
,26.61735071,Weekend,Autumn,10.3,31.52041805,3.9,6.2,13.2,4,16.46596299
,62.82555855,Weekend,Autumn,13,49.8739138,9.6,15.5,20.5,4,0.813966445
,33.11408287,Weekend,Autumn,5.2,39.42996229,3.7,9.8,14.3,4,0.850928449
,29.15683331,Weekend,Autumn,7.9,61.25121903,5.1,6.5,10.9,1,75.21945295
,55.211868,Weekend,Autumn,8.2,42.81306103,5.9,15.1,24.6,5,0.43
,16.50143235,Weekend,Autumn,9.7,50.41250774,2.2,4.2,7.6,4,0.173618375
,69.72952308,Weekend,Autumn,8.8,56.9250992,13.2,15.2,28.3,6,0.847147313
,51.81065061,Weekend,Autumn,11.4,62.15693333,9.7,14.5,25.1,4,0.411220445
,35.8141217,Weekend,Autumn,15.9,63.3082488,4.5,9.7,14.2,7,0.788921932
,24.1089213,Weekend,Autumn,5.7,66.7454969,4.6,6.7,10.6,4,69.4353048
,30.80705957,Weekend,Autumn,7.8,57.02620631,6,8.6,14.7,4,0.458413832
,25.81316551,Weekend,Autumn,7.1,56.64218585,5,7.3,10.8,2,16.65355513
,54.81810964,Weekend,Autumn,7.6,53.58831612,5.6,12.7,26.3,6,0.660935856
,12.40042134,Weekend,Autumn,15.7,50.67857121,1.8,2.7,5.1,2,0.067958074
,41.61596668,Weekend,Autumn,14.7,67.80656866,5.4,8.7,20.3,8,0.767629007
,14.10590015,Weekend,Autumn,7.6,51.90282205,1.5,3.5,6,5,0.836900645
,55.71295867,Weekend,Autumn,8.2,30.54118349,7.4,13.2,23.3,5,0.465302375
,40.0164,Weekend,Autumn,1.9,52.29469933,7.4,10.5,14,6,0.82
,59.60195187,Weekday,Autumn,10,51.5287388,7.8,12.1,24.2,6,0.065498997
,60.50534345,Weekday,Autumn,7.5,54.13041733,8.7,14.2,27.4,5,0.17664281
,42.64562632,Weekday,Autumn,8.4,52.26506568,6.7,9.5,19.7,4,95.60817311
,52.42354576,Weekday,Autumn,10.8,63.7858932,5.3,15.1,24.4,7,0.898693054
,40.90249892,Weekday,Autumn,9.1,56.63776454,5.8,9.7,18,3,0.122196762
,37.32158552,Weekday,Autumn,8.2,47.90904446,7.1,7.4,15.5,5,45.01838464
,59.1223177,Weekday,Autumn,12.9,57.48792319,6.6,13.3,27.1,2,0.755251964
,9.300330858,Weekday,Autumn,11.2,39.90647792,1.7,2,2.9,1,0.071152174
,31.114871,Weekday,Autumn,14.3,39.9635686,5.1,8.4,12.3,4,0.956334473
,209.8265693,Weekday,Autumn,7.5,63.72396893,41.8,50.9,84.7,55,0.253282054
,182.5983468,Weekday,Autumn,14.4,46.31954459,19.1,38.3,55.9,41,35.65603978
,217.882764,Weekday,Autumn,15,39.06391034,41.6,49.2,78,55,0.76
,193.123172,Weekday,Autumn,8.9,45.16511721,32.6,39.3,64.6,46,0.24
,208.2059767,Weekday,Autumn,7.7,61.22498371,27.5,46.7,89.8,57,0.057412594
,217.3032595,Weekday,Autumn,10.2,70.34430245,33.4,43.5,100,83,0.03
,183.4554488,Weekday,Autumn,8.7,48.38957012,26.8,46.8,79.5,46,0.604675992
,185.5174696,Weekday,Autumn,16.3,53.61553288,33.2,53.9,89.5,46,0.188351283
,16.4080675,Weekday,Autumn,10.4,35.32309737,2.1,3.3,7.3,5,0.983841684
,42.00499042,Weekday,Autumn,11.2,54.23663599,5.1,11.4,18.4,5,0.237638916
,8.303746888,Weekday,Autumn,12.5,51.52353941,1.6,2.1,2.9,0,0.90286451
,12.20061,Weekday,Autumn,11.7,63.06125135,1.6,3.2,5.8,4,0.1
,43.9164625,Weekday,Autumn,6.2,51.0557198,8.3,12.1,15.8,2,0.75
,34.31219601,Weekday,Autumn,9.7,47.52540713,5.9,8,15.7,5,0.711137362
,47.21617993,Weekday,Autumn,12.1,43.42652991,5.8,11.3,17.5,3,0.685590333
,33.81340157,Weekday,Autumn,12.4,56.34050393,3.6,8.6,14.4,4,0.792992581
,34.11129768,Weekday,Autumn,5,71.32173528,5.5,7.8,11.1,5,0.662620815
,74.01131308,Weekday,Autumn,11.1,42.70704327,14.4,16.7,36.8,6,0.305758823
,31.71370695,Weekday,Autumn,9.6,45.9103548,5.3,7.6,15.3,7,0.864791758
,54.80520625,Weekday,Autumn,10.5,30,5.5,11.7,18.3,7,0.190009295
,48.41302216,Weekday,Autumn,11.6,51.0429083,5.5,11.6,14.8,9,0.538105659
,53.10255528,Weekday,Autumn,11.4,52.74295061,7.8,14.7,16.9,6,0.096244124
,28.10215406,Weekday,Autumn,10.7,70.09275107,5.2,5.8,9.1,5,0.153313763
,53.00053,Weekday,Autumn,9.3,56.49248309,8.6,15.3,23.9,5,0.02
,212.7972982,Weekday,Autumn,4.4,44.38155229,41.6,54.6,84.9,44,0.914886604
,148.5732553,Weekday,Autumn,7.1,69.88547657,27.6,40.3,67,60,0.986602848
,183.5407722,Weekday,Autumn,7.8,45.77213316,26.3,45.1,87,57,0.44438361
,180.8316215,Weekday,Autumn,9.5,54.44905746,19.1,51.8,81.8,50,0.349795631
,175.8827374,Weekday,Autumn,6.1,30,25.1,45.4,81.6,29,0.941266928
,176.710822,Weekday,Autumn,8.4,52.48503885,24.1,48.4,63.6,57,0.122489931
,227.2657262,Weekday,Autumn,13,52.58720936,26.5,64.1,97.8,61,0.578575411
,200.2522457,Weekday,Autumn,14.9,40.4675638,39.3,48.1,98.4,45,0.521934964
,22.8022602,Weekday,Autumn,8.7,34.61475595,3.2,6.5,7,1,0.198263306
,56.02549715,Weekday,Autumn,5.7,57.21986222,11,14.2,17.2,1,0.910612507
,77.12632816,Weekday,Autumn,8.6,62.91909607,9.3,17.1,29.3,5,59.44801486
,43.00749582,Weekday,Autumn,11.7,32.15722486,7.6,10.1,18,5,0.348642651
,50.01375,Weekday,Autumn,5.8,33.30155664,6.5,14.2,21.1,2,0.55
,41.61248,Weekday,Autumn,9.5,30.53787209,7.8,9.9,14.9,3,0.6
,47.80738443,Weekday,Autumn,9.5,54.39036592,5.9,12,23.5,2,0.308972038
,42.12273958,Weekday,Autumn,7.4,38.23681275,5.8,9.4,17.4,4,1.080265309
,54.60726256,Weekday,Autumn,6.5,49.55985345,6.7,15,22.3,3,0.266027763
,39.40708734,Weekday,Autumn,14.3,56.39170226,6.5,10.1,14.8,4,0.359763462
,60.91659023,Weekday,Autumn,12.8,44.45989831,8,14.2,25.7,2,0.544835155
,64.83488099,Weekday,Autumn,10.9,47.61681026,9.7,18.4,31.2,1,51.73674016
,53.52301238,Weekday,Autumn,8.9,50.94506962,5.6,12,24.5,5,0.86027576
,48.61075893,Weekday,Autumn,15.2,55.11899849,5.7,14.5,22.4,4,0.442754286
,20.00298912,Weekday,Autumn,10.9,50.71148625,3.3,5.6,7.9,7,0.298912041
,64.90579537,Weekday,Autumn,8,43.54513762,9.7,18.5,21,5,0.17859376
,199.8093931,Weekday,Autumn,9.4,54.80867672,28.7,52.8,84.4,57,0.094025377
,197.405727,Weekday,Autumn,8.1,53.95662028,29.4,58.7,88.1,53,0.058024796
,223.456165,Weekday,Autumn,10.2,67.08382371,25.9,51.6,109.6,37,0.502820442
,198.1292549,Weekday,Autumn,9,55.06168565,28.8,44.2,61.4,46,19.66620687
,235.7711388,Weekday,Autumn,9.3,38.93008323,23.9,67.5,99.6,46,0.603638791
,189.7245589,Weekday,Autumn,12.5,39.44803047,36.3,54.3,92.8,38,0.25892389
,189.2231768,Weekday,Autumn,13,44.2127705,30.4,50.4,84.2,62,0.244997958
,229.4743271,Weekday,Autumn,12.3,30,40,54.6,69.3,42,88.02845363
,54.28734213,Weekday,Autumn,9.5,33.01702683,7.7,12.5,19.4,4,91.99776988
,62.51404874,Weekday,Autumn,10,51.01242517,11,12.6,30.4,3,0.449559615
,41.82018044,Weekday,Autumn,7.5,38.64065046,7.3,11.4,14,8,0.96557127
,37.60840161,Weekday,Autumn,5.7,69.63576911,4.8,11.3,12.1,6,0.44689416
,85.4059681,Weekday,Autumn,5.2,49.99083367,16.4,22.7,31.9,2,57.97513492
,42.7125965,Weekday,Autumn,7.7,65.15277164,8.4,9.7,15.7,3,0.59
,55.7039035,Weekday,Autumn,9,33.81972791,7.4,13.3,27.5,4,0.140161614
,66.33309262,Weekday,Autumn,8.4,43.15272953,12.1,16.9,30.2,8,0.998268976
,32.21320642,Weekday,Autumn,5.7,52.84580244,4.1,8.3,15.2,5,0.820274294
,55.12316813,Weekday,Autumn,14.8,56.82514156,5.8,13,19.6,5,0.84094852
,34.7140535,Weekday,Autumn,10.5,46.16072446,4.9,8.4,13.6,3,0.81
,67.311441,Weekday,Autumn,3.1,44.70158999,13.2,18,32.5,4,0.34
,17.7,Weekday,Autumn,10.8,46.8014899,3.4,3.9,6.4,4,0
,96.23486627,Weekday,Autumn,12.4,34.69074096,19,28.5,29.3,8,0.724870506
,59.62580259,Weekday,Autumn,9.4,44.90656304,6.7,12.8,26.6,8,73.94095951
,60.1151213,Weekday,Autumn,9.8,39.84994059,7.2,16.7,27.3,4,0.503204585
,182.2502107,Weekday,Autumn,9.1,42.95103664,23.1,44.8,88.4,57,0.551159962
,211.3982184,Weekday,Autumn,10.6,37.41510532,24.6,49.1,90.9,38,0.92965831
,191.4411739,Weekday,Autumn,7.6,30,21.7,49.8,67.1,45,0.430238992
,171.793923,Weekday,Autumn,13.1,49.72702272,28.9,41.2,54.5,58,31.86189272
,215.6819502,Weekday,Autumn,8.8,60.83617835,29.7,55.3,81.8,54,0.760205625
,204.8398799,Weekday,Autumn,7,37.06422763,25.7,40.7,75.6,51,88.07216981
,164.9757662,Weekday,Autumn,13.3,37.422016,20.6,36.8,79.5,38,0.918934743
,248.81829,Weekday,Autumn,11.7,40.80431976,26.5,72.1,122.8,39,0.951266363
,26.50069631,Weekday,Autumn,11.5,49.84245897,3.6,5.4,12.7,2,0.052551442
,50.91514109,Weekday,Autumn,10.9,55.48608793,5.4,12.3,22.3,4,0.594934843
,43.613516,Weekday,Autumn,10.7,44.07614906,5.6,11.3,20.2,5,0.62
,27.51278982,Weekday,Autumn,14,34.809542,3.6,6.6,9.4,2,0.930168715
,56.10379532,Weekday,Autumn,9.3,56.52281884,9.4,12.3,22.8,3,0.135305481
,17.5084875,Weekday,Autumn,7.2,45.95262759,3,4.2,5.4,2,0.97
,61.71522451,Weekday,Autumn,6,57.00580404,9.2,12.7,27.7,4,0.493500992
,39.7911023,Weekday,Autumn,9.2,56.8043556,7.5,8.8,18.2,6,94.26854213
,28.30707727,Weekday,Autumn,9.8,45.15791143,3.4,6.8,9.4,4,0.500160102
,38.20022827,Weekday,Autumn,12.3,46.95298385,4.8,10.4,16.4,4,0.011951199
,49.72309372,Weekday,Autumn,6.2,40.70343547,8.7,13.9,22.1,4,0.929324599
,61.92193527,Weekday,Autumn,7.7,41.87149883,10.4,16.2,28.9,5,0.708732333
,9.904482989,Weekday,Autumn,8.9,51.35188559,1.7,2.4,3.8,1,0.905654358
,49.51214947,Weekday,Autumn,15.2,54.96226561,9.6,10.3,15.6,3,0.490887575
,19.55642485,Weekday,Autumn,7.1,60.32828812,3.3,4.3,6.1,5,58.57103691
,0,Weekday,Autumn,9.3,48.51234676,-1.3,-1.4,-2.7,3,49.54273905
,246.9981611,Weekday,Autumn,11.9,53.97956729,36.5,71.1,78.1,39,0.795148608
,199.3426636,Weekday,Autumn,11.5,49.91862733,39.7,59.3,83.1,34,0.428134845
,210.00105,Weekday,Autumn,9.3,48.14359144,32.7,50.7,101.1,41,0.01
,185.0337672,Weekday,Autumn,9.3,65.76960532,29,40.5,65,69,0.365051201
,193.977413,Weekday,Autumn,12.6,45.80994909,32,40.6,82.5,64,0.798483824
,191.2892729,Weekday,Autumn,12.1,55.02930607,37.8,47.6,83.6,55,0.933816736
,225.5733354,Weekday,Autumn,10.7,60.11073523,29.2,48.1,111.5,39,0.650425249
,199.7481358,Weekday,Autumn,11.1,33.05644043,35.2,40.5,78.4,62,0.482081158
,74.20176086,Weekday,Autumn,11.2,68.01896116,14,21.7,32.6,7,0.047462592
,21.90650051,Weekday,Autumn,10.3,46.80290489,3.2,5.3,10.3,4,0.59365403
,56.12013751,Weekday,Autumn,7.5,30,7.3,15.1,18.2,6,0.717914754
,49.01856743,Weekday,Autumn,10.8,52.98240645,9.7,13.9,20.2,4,0.75785418
,59.62839376,Weekday,Autumn,4.5,53.73702638,11.4,13.7,23,4,0.952810628
,29.50803068,Weekday,Autumn,8.2,54.47805198,4.6,7.2,11,2,0.544452727
,37.26034009,Weekday,Autumn,10.4,36.93434358,4.6,7.6,15.1,5,30.53624487
,26.800268,Weekend,Autumn,10.4,64.84853964,4.4,7.8,11.9,3,0.02
,36.31212073,Weekend,Autumn,9,64.66146875,6.4,7.7,14.7,6,0.667808572
,31.30546263,Weekend,Autumn,12.9,43.1121676,4.4,6.4,10,3,0.349049651
,36.09825047,Weekend,Autumn,8.5,50.33817255,6.4,8.8,16.7,7,92.65220142
,0,Weekend,Autumn,9.2,40.03822991,-1.9,-3.1,-4.9,5,0.001091541
,13.70343554,Weekend,Autumn,5.3,62.59095532,1.9,2.9,6.2,1,92.12756324
,6.201025539,Weekend,Autumn,13,57.66373391,0.9,1.5,2.8,4,0.330819014
,26.80959958,Weekend,Autumn,5.1,46.10021289,3.2,7.2,11.9,3,0.716386558
,58.30609709,Weekend,Autumn,13,57.5921736,11.1,14.8,22.3,2,0.209162683
,62.208086,Weekend,Autumn,9.3,38.00069007,12.4,17.1,20.1,4,0.26
,16.93330669,Weekend,Autumn,15.8,62.42083179,2,3.8,6.7,2,90.53169026
,20.10055289,Weekend,Autumn,5.3,48.41068341,2.7,4.6,6.9,6,0.055013715
,0,Weekend,Autumn,11.3,41.50611207,-1.4,-2.7,-4.6,3,0.392223876
,55.308848,Weekend,Autumn,13.4,42.20536835,8.3,13.8,20.2,3,0.32
,20.30114878,Weekend,Autumn,14.4,45.60679236,3.5,4.4,8.4,8,0.113180378
,39.61546149,Weekend,Autumn,12.7,57.24744632,4.8,8.2,18.5,5,0.780883531
,42.40179721,Weekend,Autumn,9.3,53.78785895,4.7,12.3,18.9,6,0.084773821
,23.60963032,Weekend,Autumn,9.8,44.0404686,3.9,6.6,7.2,5,0.81612857
,15.9072345,Weekend,Autumn,6.6,46.18720632,2.7,3.2,6.9,5,0.91
,37.67293168,Weekend,Autumn,11.5,70.63161433,5.3,10.3,17.4,8,98.77056699
,33.9049155,Weekend,Autumn,11.6,35.62239191,6.6,9.8,12.1,4,0.29
,42.40801959,Weekend,Autumn,9.7,66.02641389,5,11.9,17.1,10,0.378282759
,6.9001035,Weekend,Autumn,9,44.87715508,1.1,1.9,2.1,3,0.03
,47.01070114,Weekend,Autumn,6.9,64.69250136,8,12.2,19.6,3,0.455367734
10/01/2023 0:00,26.92055304,Weekend,Autumn,12.7,44.32618602,4.7,6.4,9.5,5,16.52082693
10/01/2023 1:00,19.10604355,Weekend,Autumn,8.9,44.44115224,2.3,4.8,6.7,4,0.632832131
10/01/2023 2:00,6.101576274,Weekend,Autumn,12.6,55.01428338,0.8,1.8,2.2,4,0.516810996
10/01/2023 3:00,13.10497928,Weekend,Autumn,7.5,49.73733824,2.4,3.5,6.5,3,0.760195604
10/01/2023 4:00,0,Weekend,Autumn,9.9,54.35476746,-1.1,-2.5,-3.6,5,46.49421807
10/01/2023 5:00,50.60797586,Weekend,Autumn,5.2,60.00739154,8.9,11.3,15.3,6,0.315251243
10/01/2023 6:00,36.81449993,Weekend,Autumn,10.3,45.94677182,5.4,10.2,14.1,5,0.788039406
10/01/2023 7:00,46.60180097,Weekend,Autumn,7.2,47.83370295,9,11.8,22.5,2,0.077294656
10/01/2023 8:00,38.4183895,Weekend,Autumn,6.7,53.04596652,7.2,8,16.6,5,0.957786636
10/01/2023 9:00,32.33640124,Weekend,Autumn,14.6,41.9739203,5.5,6.7,12.7,6,14.72904952
10/01/2023 10:00,41.2153189,Weekend,Autumn,17,60.72294213,7.5,8.7,14.4,7,0.743636159
10/01/2023 11:00,51.30142031,Weekend,Autumn,11.9,54.1558589,7.7,11.2,17.2,4,0.055372669
10/01/2023 12:00,87.00381479,Weekend,Autumn,7.4,47.69010513,13.2,21.2,38,6,0.087696221
10/01/2023 13:00,24.10381734,Weekend,Autumn,15.9,46.68157661,3.8,6.7,10.4,6,0.316791352
10/01/2023 14:00,21.20088618,Weekend,Autumn,11.4,46.93569614,2.7,6.1,7.9,2,0.083602281
10/01/2023 15:00,16.90811659,Weekend,Autumn,13.5,63.43539212,2.2,4.9,7.6,6,0.960543667
10/01/2023 16:00,37.60244186,Weekend,Autumn,7.9,39.36668067,5.8,7.8,17.7,5,0.129886312
10/01/2023 17:00,49.71390011,Weekend,Autumn,5,45.18142717,6.6,13.4,18.7,2,0.55936055
10/01/2023 18:00,47.71277216,Weekend,Autumn,10.9,48.35399907,8.3,11,22.9,4,0.535520359
10/01/2023 19:00,0,Weekend,Autumn,12.5,59.35367112,-2,-3.3,-4,3,0.193313997
10/01/2023 20:00,20.89306603,Weekend,Autumn,10.3,66.96966716,2.9,5.3,8.5,5,58.43015036
10/01/2023 21:00,21.51308401,Weekend,Autumn,6.3,62.92750291,2.8,5.3,6.8,2,10.5685993
10/01/2023 22:00,50.27316246,Weekend,Autumn,11.8,68.06024492,8.5,11.3,19.8,6,27.14364746
10/01/2023 23:00,22.80455364,Weekend,Autumn,7.6,30,3.2,4.8,8.6,1,0.399441953
10/02/2023 0:00,68.70973861,Weekday,Autumn,9.2,44.23569085,9.2,16.4,25.3,4,0.283511195
10/02/2023 1:00,87.95157214,Weekday,Autumn,12.8,52.85827311,13.4,25.7,34.8,3,1.173427578
10/02/2023 2:00,54.79793575,Weekday,Autumn,9.2,43.95114605,5.5,11,21.8,1,87.54040943
10/02/2023 3:00,30.80423064,Weekday,Autumn,7.9,47.76768024,3.5,7.1,9.3,2,0.274716653
10/02/2023 4:00,12.6037201,Weekday,Autumn,9.1,46.38716449,1.5,3.3,5,6,0.590491346
10/02/2023 5:00,70.91167846,Weekday,Autumn,15.2,52.03806116,8.5,17.7,28.8,5,0.329434738
10/02/2023 6:00,52.50391559,Weekday,Autumn,6.7,54.88670909,8.3,12.2,17.4,6,0.149165386
10/02/2023 7:00,37.01464334,Weekday,Autumn,13.6,34.28441041,6.2,10.8,11.2,6,0.791531819
10/02/2023 8:00,91.91709814,Weekday,Autumn,11.3,44.75591818,10.3,24.7,44.6,3,0.372103245
10/02/2023 9:00,225.1114615,Weekday,Autumn,11.8,44.15378219,42.1,47.7,82.5,56,0.990768917
10/02/2023 10:00,214.6297105,Weekday,Autumn,10.9,53.14670983,42.3,47.3,90.6,40,0.276892354
10/02/2023 11:00,177.9814778,Weekday,Autumn,13.9,54.47284715,24.7,39.8,64,72,0.915996008
10/02/2023 12:00,191.9728443,Weekday,Autumn,6,42.64110927,29.5,55.7,80.1,44,4.938322012
10/02/2023 13:00,150.93018,Weekday,Autumn,10.9,47.10582008,17.9,43.5,52.5,44,0.4
10/02/2023 14:00,211.9210118,Weekday,Autumn,10.6,43.3873248,36.3,55.9,69.6,52,21.18275428
10/02/2023 15:00,219.5814708,Weekday,Autumn,8.8,53.60382464,31.8,61.8,107.2,57,40.71998882
10/02/2023 16:00,207.621798,Weekday,Autumn,11.3,38.97401177,24.3,60.4,68.8,47,0.21
10/02/2023 17:00,74.1119315,Weekday,Autumn,9.5,62.0865078,8.3,20.1,36.1,1,0.322037861
10/02/2023 18:00,57.41637143,Weekday,Autumn,10.3,60.99620444,7.7,14.5,21.1,7,0.570433231
10/02/2023 19:00,47.61744969,Weekday,Autumn,10.1,41.12901697,6.6,12.1,17.8,6,0.733180451
10/02/2023 20:00,74.82009037,Weekday,Autumn,10.3,39.93910789,10.4,16.5,33.3,3,13.99974067
10/02/2023 21:00,49.00786731,Weekday,Autumn,8,51.79251061,5.3,10.5,18.4,6,0.32111471
10/02/2023 22:00,55.00046837,Weekday,Autumn,9.8,46.08959893,10.1,14.3,23.1,5,0.017031461
10/02/2023 23:00,56.42256,Weekday,Autumn,17.4,41.5550035,7.3,14.4,18.2,7,0.8
10/03/2023 0:00,68.90684203,Weekday,Autumn,8.4,42.81444631,11.8,16.5,33.8,3,0.198607683
10/03/2023 1:00,60.42724442,Weekday,Autumn,13.2,38.53256816,6.1,13.2,24.8,5,0.902133201
10/03/2023 2:00,61.70908292,Weekday,Autumn,12,42.63447127,6.2,16,23.1,3,0.294422068
10/03/2023 3:00,1.500601222,Weekday,Autumn,9.3,36.259304,0.2,0.4,0.5,7,0.801629395
10/03/2023 4:00,36.08038773,Weekday,Autumn,11.5,42.7430268,6.6,9,13.1,4,4.465984979
10/03/2023 5:00,20.0072,Weekday,Autumn,10.3,30.82791612,3.9,4.9,8.7,8,0.72
10/03/2023 6:00,80.82968044,Weekday,Autumn,10.9,54.19161497,13.2,17.7,33.5,6,0.734664404
10/03/2023 7:00,27.00846606,Weekday,Autumn,12.2,60.56751845,2.9,6.7,9.6,7,0.627115521
10/03/2023 8:00,39.20588,Weekday,Autumn,11.3,43.36581469,7.6,8.8,12.3,4,0.3
10/03/2023 9:00,243.7030851,Weekday,Autumn,8.4,41.99564685,41.5,70.5,99.9,48,0.025318649
10/03/2023 10:00,205.4633476,Weekday,Autumn,11.8,67.55141465,36.8,52.7,68.1,64,0.616822217
10/03/2023 11:00,240.5124593,Weekday,Autumn,10.5,67.0044059,33.8,57.5,118.9,44,0.935601742
