Time,Use [kW],Day Type,Season,Outdoor Temp [°C],Humidity [%],Lighting [kW],Computers [kW],HVAC [kW],Employees Present
20/10/2023 19:00,68.4,Weekday,Autumn,13.7,48.93500265,11.7,17.3,23.2,3
20/10/2023 20:00,76.8,Weekday,Autumn,9,62.6779658,10.7,19.7,37.1,6
20/10/2023 21:00,24.6,Weekday,Autumn,8.6,58.15057234,4.4,5.7,9.9,2
20/10/2023 22:00,57.5,Weekday,Autumn,6.7,44.74776915,7.7,16.4,25.8,5
20/10/2023 23:00,18.3,Weekday,Autumn,9.7,57.05151016,2.9,4,7.1,4
21/10/2023 0:00,26.2,Weekend,Autumn,8.3,66.75714806,4.4,7.5,11.6,8
21/10/2023 1:00,6.6,Weekend,Autumn,11.4,58.3967603,1,1.6,3,4
21/10/2023 2:00,42.8,Weekend,Autumn,13.5,49.67088276,4.4,12.2,21.3,3
21/10/2023 3:00,35.8,Weekend,Autumn,12.4,44.35805746,6,7.5,16,3
21/10/2023 4:00,28.5,Weekend,Autumn,2.7,49.55668275,3.2,6.2,12.3,3
21/10/2023 5:00,14.6,Weekend,Autumn,11.5,62.57631554,2.3,3.9,5.1,7
21/10/2023 6:00,9,Weekend,Autumn,11.2,52.32807883,1.4,2.5,3.6,6
21/10/2023 7:00,0.2,Weekend,Autumn,4.8,61.83128744,0,0,0.1,3
21/10/2023 8:00,33.8,Weekend,Autumn,12.4,41.02600175,4.8,7.6,11.3,5
21/10/2023 9:00,34.1,Weekend,Autumn,13.3,45.05335332,6.3,8.1,14.6,6
21/10/2023 10:00,29.7,Weekend,Autumn,5.5,37.66134394,4.4,7.8,14.8,5
21/10/2023 11:00,38.8,Weekend,Autumn,5.6,69.72489515,4.6,11.4,12.5,6
21/10/2023 12:00,50.4,Weekend,Autumn,12.3,59.86742028,6.8,11.6,23.8,6
21/10/2023 13:00,8.7,Weekend,Autumn,12.4,37.14559848,1.3,2.4,3.3,1
21/10/2023 14:00,37.6,Weekend,Autumn,11.1,47.38636165,6.5,7.9,14.8,3
21/10/2023 15:00,50.3,Weekend,Autumn,13.3,42.23359022,10,13.4,21.7,3
21/10/2023 16:00,51.6,Weekend,Autumn,7.3,50.9950142,7.8,15.1,23.4,5
21/10/2023 17:00,-3,Weekend,Autumn,5.3,50.47461746,-0.4,-0.7,-1.4,5
21/10/2023 18:00,46.4,Weekend,Autumn,11.3,66.46548454,6.7,10.8,18.8,5
21/10/2023 19:00,46.4,Weekend,Autumn,15,55.01436211,7.9,13.7,17.3,4
21/10/2023 20:00,32.2,Weekend,Autumn,7.2,53.80390595,3.5,9.4,11.2,10
21/10/2023 21:00,20.5,Weekend,Autumn,4.8,62.54360802,3.1,5.7,7.7,5
21/10/2023 22:00,10.3,Weekend,Autumn,10.1,65.65851479,1.9,2.5,3.5,2
21/10/2023 23:00,27.3,Weekend,Autumn,12.9,51.84656878,4.4,6.1,8.5,7
22/10/2023 0:00,53.9,Weekend,Autumn,10.7,32.54024767,10.5,15.1,22.8,5
22/10/2023 1:00,52.7,Weekend,Autumn,12.8,57.93689532,10.3,10.6,24.5,6
22/10/2023 2:00,41.6,Weekend,Autumn,11.5,30.6812786,8.1,9,17.1,7
22/10/2023 3:00,39.9,Weekend,Autumn,10.1,44.84322065,7.1,9.7,17.1,2
22/10/2023 4:00,40.9,Weekend,Autumn,9.7,62.24460197,7.3,10,12.7,0
22/10/2023 5:00,-5.1,Weekend,Autumn,7.6,54.48164145,-0.9,-1.2,-1.9,5
22/10/2023 6:00,11.9,Weekend,Autumn,10.9,30.75813724,1.3,2.8,5,8
22/10/2023 7:00,40.4,Weekend,Autumn,8.6,56.08955705,7.7,10.9,14.8,5
22/10/2023 8:00,35,Weekend,Autumn,4.7,50.8443458,4.9,9.7,15,5
22/10/2023 9:00,39.1,Weekend,Autumn,13.8,48.00619555,5,8.6,18.8,3
22/10/2023 10:00,16.2,Weekend,Autumn,6.9,57.63186974,2,4.2,4.9,3
22/10/2023 11:00,18.4,Weekend,Autumn,9.1,49.2559742,2.2,4.1,7.5,7
22/10/2023 12:00,35,Weekend,Autumn,12.6,40.5579765,5.3,7.1,13.8,4
22/10/2023 13:00,28.5,Weekend,Autumn,7.7,51.99329161,5.2,7.6,13.3,4
22/10/2023 14:00,26.9,Weekend,Autumn,11.1,37.33660022,3.4,7.1,11,4
22/10/2023 15:00,21.8,Weekend,Autumn,11,34.1318595,2.7,5.5,6.7,5
22/10/2023 16:00,34.3,Weekend,Autumn,5.6,52.15905959,6,10.2,15.6,4
22/10/2023 17:00,34.3,Weekend,Autumn,3.7,53.48533862,3.5,8.5,14.1,7
22/10/2023 18:00,67.8,Weekend,Autumn,7.1,64.25349442,10.6,17.3,30.5,3
22/10/2023 19:00,55.3,Weekend,Autumn,12.1,47.03633052,5.8,15.1,16.6,6
22/10/2023 20:00,41.4,Weekend,Autumn,11.7,46.24445889,5.5,9.1,15.2,1
22/10/2023 21:00,37.5,Weekend,Autumn,4.3,38.81492335,4.4,10.1,12.4,-1
22/10/2023 22:00,6.7,Weekend,Autumn,14.8,34.98453823,1.1,1.6,3.3,4
22/10/2023 23:00,-0.4,Weekend,Autumn,17.3,30,0,-0.1,-0.2,6
23/10/2023 0:00,36.1,Weekday,Autumn,12.2,53.79486262,7.1,8.7,13.2,2
23/10/2023 1:00,68.9,Weekday,Autumn,11.9,58.13390379,7.9,18.4,23.8,4
23/10/2023 2:00,68.6,Weekday,Autumn,3.7,58.76828995,11.8,15.9,32.2,7
23/10/2023 3:00,69.3,Weekday,Autumn,12.7,52.82263406,12.3,15.1,27.7,6
23/10/2023 4:00,53.5,Weekday,Autumn,12,45.9073425,6.2,12.9,17.6,8
23/10/2023 5:00,59,Weekday,Autumn,11.3,46.60105216,10.8,14.6,29.2,5
23/10/2023 6:00,42.4,Weekday,Autumn,9,41.98991128,4.3,11.1,13.5,4
23/10/2023 7:00,48.6,Weekday,Autumn,10.4,62.15547327,8.1,13.7,18.6,2
23/10/2023 8:00,22.2,Weekday,Autumn,9.6,43.3530236,3,4.6,6.8,4
23/10/2023 9:00,206,Weekday,Autumn,12.6,30,23.4,57.3,87.5,51
23/10/2023 10:00,198.2,Weekday,Autumn,13,45.98723893,37.1,50.6,89.7,46
23/10/2023 11:00,196.4,Weekday,Autumn,9.6,55.52427381,33.5,57.4,78.7,43
23/10/2023 12:00,185.9,Weekday,Autumn,11.1,51.36125004,34.4,41.5,65.3,60
23/10/2023 13:00,228.7,Weekday,Autumn,11,41.80480761,27.7,58.5,72.8,32
23/10/2023 14:00,193.6,Weekday,Autumn,10,45.34023638,30.8,53.2,63.3,31
23/10/2023 15:00,180.7,Weekday,Autumn,8.1,34.84717934,35.9,42.9,69.2,41
23/10/2023 16:00,187.8,Weekday,Autumn,11.2,56.63139994,33.3,46.6,81.6,54
23/10/2023 17:00,44.5,Weekday,Autumn,11.7,30,7.3,9.6,18.9,6
23/10/2023 18:00,30.6,Weekday,Autumn,9.9,69.81736247,4,6.5,11.8,5
23/10/2023 19:00,75.9,Weekday,Autumn,10.9,49.08826395,12.2,15.5,31.2,6
23/10/2023 20:00,27,Weekday,Autumn,8.9,37.26460006,3.4,7.3,8.9,4
23/10/2023 21:00,31.1,Weekday,Autumn,9.6,30,6.2,7.2,11.6,4
23/10/2023 22:00,58.8,Weekday,Autumn,9.9,38.13979435,9.5,17.6,19.5,8
23/10/2023 23:00,32.2,Weekday,Autumn,6.7,43.41194902,4.8,8.7,10,3
24/10/2023 0:00,63,Weekday,Autumn,8.4,40.75042302,12,16.4,31.4,0
24/10/2023 1:00,25.2,Weekday,Autumn,14.9,36.42787546,3.9,5.1,9.9,8
24/10/2023 2:00,64.1,Weekday,Autumn,13.1,54.68287061,10.7,17.5,24.5,3
24/10/2023 3:00,80.3,Weekday,Autumn,10.2,43.74645745,9,19.5,32.4,5
24/10/2023 4:00,56.9,Weekday,Autumn,10,38.43444923,7.6,12.5,22.4,5
24/10/2023 5:00,42.6,Weekday,Autumn,6.9,80,5.1,9.2,14,3
24/10/2023 6:00,42.4,Weekday,Autumn,6.9,38.06206051,5.7,9,14.7,3
24/10/2023 7:00,76.5,Weekday,Autumn,0.9,48.12478174,10.4,22.4,29.6,7
24/10/2023 8:00,69,Weekday,Autumn,6.4,40.6241334,7.1,18.6,26.8,3
24/10/2023 9:00,203.8,Weekday,Autumn,13.1,78.20848247,23.5,43.5,71.5,70
24/10/2023 10:00,163.4,Weekday,Autumn,4.1,62.65981326,22.8,33.6,74.6,66
24/10/2023 11:00,156.3,Weekday,Autumn,8.3,58.36332056,21,33.1,75.1,36
24/10/2023 12:00,239.3,Weekday,Autumn,9.6,40.03340704,32.4,52.2,108.4,50
24/10/2023 13:00,201,Weekday,Autumn,10.9,64.32877183,26.4,49.1,84.7,51
24/10/2023 14:00,185.6,Weekday,Autumn,7.8,30,36.1,54.8,70.6,57
24/10/2023 15:00,187.6,Weekday,Autumn,8.3,72.52375851,31.6,52.1,60.4,60
24/10/2023 16:00,213,Weekday,Autumn,5.3,45.04470581,41.8,50.6,64.7,59
24/10/2023 17:00,36.6,Weekday,Autumn,8.1,47.19549361,7.2,10.1,15.5,7
24/10/2023 18:00,86.2,Weekday,Autumn,6,45.18162174,10.4,17.6,25.9,4
24/10/2023 19:00,56.8,Weekday,Autumn,9.5,58.43734609,7.1,16.3,27.2,8
24/10/2023 20:00,66.1,Weekday,Autumn,10.2,41.24174758,8.2,14.7,22.3,3
24/10/2023 21:00,31.8,Weekday,Autumn,10.7,43.19578695,6.1,8.7,10.7,6
24/10/2023 22:00,53.7,Weekday,Autumn,13.9,47.83419382,10.1,12.2,26.5,2
24/10/2023 23:00,24.3,Weekday,Autumn,13.7,61.45436344,4.1,7.2,7.6,7
25/10/2023 0:00,57.3,Weekday,Autumn,12.6,70.67748528,6.2,16.8,24.9,5
25/10/2023 1:00,37.8,Weekday,Autumn,8,47.65069764,6.7,9.4,13.1,7
25/10/2023 2:00,70.9,Weekday,Autumn,7.5,40.77693443,13.9,14.2,22.8,3
25/10/2023 3:00,39.5,Weekday,Autumn,7.8,57.39405292,4.9,8.1,14.5,4
25/10/2023 4:00,36.8,Weekday,Autumn,17.9,67.21194406,4.9,8.2,13.1,4
25/10/2023 5:00,41.7,Weekday,Autumn,10.5,36.67085048,6.8,10.1,17.6,3
25/10/2023 6:00,9.2,Weekday,Autumn,12.8,55.33494389,1.4,2.1,3.1,2
25/10/2023 7:00,82.8,Weekday,Autumn,11.4,71.5020224,14.2,22.3,36.4,3
25/10/2023 8:00,34.7,Weekday,Autumn,9,50.24458824,5.3,8.7,11.7,5
25/10/2023 9:00,191.6,Weekday,Autumn,13.2,55.19712141,19.8,47.1,61.3,44
25/10/2023 10:00,202.4,Weekday,Autumn,6.9,53.31282721,39.4,56.4,73.9,58
25/10/2023 11:00,235.9,Weekday,Autumn,7.6,48.36760124,40.9,52.4,112.5,45
25/10/2023 12:00,173,Weekday,Autumn,7.5,77.6106611,33.9,42.4,62.2,52
25/10/2023 13:00,221.8,Weekday,Autumn,12.9,55.11307191,36,54.5,98.1,55
25/10/2023 14:00,194,Weekday,Autumn,13.6,57.87134456,36.9,54.4,86.8,63
25/10/2023 15:00,240.2,Weekday,Autumn,9.4,32.98886093,47.2,50.9,75.9,42
25/10/2023 16:00,223.6,Weekday,Autumn,6.8,48.06582978,37.5,65,99.2,55
25/10/2023 17:00,59.6,Weekday,Autumn,4.4,58.28268695,9.1,12.3,19.1,4
25/10/2023 18:00,28.7,Weekday,Autumn,7.2,45.42737245,4.2,7.7,12,6
25/10/2023 19:00,55.2,Weekday,Autumn,7.1,61.9763684,5.7,11.7,18.4,5
25/10/2023 20:00,29.1,Weekday,Autumn,9.4,44.61795874,4.4,8,9.2,3
25/10/2023 21:00,66.6,Weekday,Autumn,12.8,51.47871041,9.9,13.8,23.8,7
25/10/2023 22:00,45.1,Weekday,Autumn,9.4,65.59952668,5.1,12.1,19.7,2
25/10/2023 23:00,78.4,Weekday,Autumn,6.2,49.54633572,15.2,18.8,26,4
26/10/2023 0:00,38.6,Weekday,Autumn,6.2,61.37415847,5,9.7,17,1
26/10/2023 1:00,60.9,Weekday,Autumn,11.1,56.8694673,11.9,15.4,30.2,3
26/10/2023 2:00,55.3,Weekday,Autumn,11,42.16569036,10.8,13.5,21.9,5
26/10/2023 3:00,72.6,Weekday,Autumn,12.6,40.1109516,8.2,16.3,32.8,2
26/10/2023 4:00,75.8,Weekday,Autumn,8.9,65.60852107,8.6,18.1,30.5,3
26/10/2023 5:00,91.7,Weekday,Autumn,8.9,57.32330875,17.7,22.7,33.2,6
26/10/2023 6:00,65.3,Weekday,Autumn,13.1,43.36500959,11.4,15.9,27.2,4
26/10/2023 7:00,38,Weekday,Autumn,15.7,47.45335721,6.8,9.4,18.7,7
26/10/2023 8:00,30.2,Weekday,Autumn,12.9,40.30558494,5.2,8.7,10.8,5
26/10/2023 9:00,205,Weekday,Autumn,10.2,31.80344431,26.5,45.5,90.8,53
26/10/2023 10:00,203.7,Weekday,Autumn,5.2,54.21372691,33.5,48.2,63.7,32
26/10/2023 11:00,209.9,Weekday,Autumn,11.2,48.71819772,21.2,61.3,87.4,66
26/10/2023 12:00,226.9,Weekday,Autumn,10.6,40.77648469,28.7,61.4,74.7,53
26/10/2023 13:00,193.6,Weekday,Autumn,6.7,30,27.2,52,69.1,36
26/10/2023 14:00,171,Weekday,Autumn,8.7,54.65064592,25.1,40.9,52.2,27
26/10/2023 15:00,161.4,Weekday,Autumn,12.8,60.06353035,17.1,36.8,74.5,47
26/10/2023 16:00,192.1,Weekday,Autumn,6.9,46.88300385,21,42.4,70.9,47
26/10/2023 17:00,34.8,Weekday,Autumn,10.8,56.75150462,5.2,7.3,13,7
26/10/2023 18:00,54.5,Weekday,Autumn,5.2,52.63853149,8.5,15.5,22.8,2
26/10/2023 19:00,73.9,Weekday,Autumn,8.5,52.73688513,7.6,18.4,23.2,6
26/10/2023 20:00,27.6,Weekday,Autumn,11.1,53.63448989,5.3,7.6,8.8,5
26/10/2023 21:00,60,Weekday,Autumn,13.7,54.43339461,7,16.3,20.1,5
26/10/2023 22:00,38.2,Weekday,Autumn,4.4,53.61120751,5.3,8,13.2,8
26/10/2023 23:00,80.8,Weekday,Autumn,6.8,54.35572242,9.3,23.8,27.1,6
27/10/2023 0:00,34.5,Weekday,Autumn,6.6,52.90039589,6.5,8.8,12.9,5
27/10/2023 1:00,36.6,Weekday,Autumn,7.1,64.86885997,7.1,8.9,11.6,2
27/10/2023 2:00,103.3,Weekday,Autumn,7.2,45.08279094,13.8,21.9,43.6,7
27/10/2023 3:00,50.5,Weekday,Autumn,9.5,40.08296502,7.4,12.8,19.5,5
27/10/2023 4:00,63.5,Weekday,Autumn,8.3,45.81152658,6.4,14.1,24,8
27/10/2023 5:00,41.5,Weekday,Autumn,9.7,39.03652803,5.3,8.8,12.5,4
27/10/2023 6:00,90.1,Weekday,Autumn,7.7,43.4580137,10.8,19.7,30.2,6
27/10/2023 7:00,88.2,Weekday,Autumn,15.4,35.40710623,11.3,26.4,35,2
27/10/2023 8:00,36.6,Weekday,Autumn,13.3,51.8141147,4.4,9.2,14.1,3
27/10/2023 9:00,167.4,Weekday,Autumn,10,50.69011993,22.5,38,64.4,62
27/10/2023 10:00,188.2,Weekday,Autumn,7.7,55.5495892,22.9,53.5,71.3,54
27/10/2023 11:00,183.3,Weekday,Autumn,8.2,42.90822271,35.5,51.7,55.3,54
27/10/2023 12:00,200.9,Weekday,Autumn,9.2,67.21430733,26.7,49.2,90.1,51
27/10/2023 13:00,209.8,Weekday,Autumn,11.3,56.40870016,41.3,47.9,81.6,45
27/10/2023 14:00,202,Weekday,Autumn,8.1,37.70115921,40.1,54.1,79.4,41
27/10/2023 15:00,218.5,Weekday,Autumn,10,36.81509614,34.3,58,108.1,33
27/10/2023 16:00,196.6,Weekday,Autumn,11.6,44.93988692,21.6,55.3,96.3,53
27/10/2023 17:00,43.1,Weekday,Autumn,13.7,37.065539,8,10.4,20,2
27/10/2023 18:00,56.9,Weekday,Autumn,10.2,51.56021387,10.8,15,20.4,8
27/10/2023 19:00,64.2,Weekday,Autumn,13.4,51.63016594,9.6,13,20.5,7
27/10/2023 20:00,77.6,Weekday,Autumn,9.2,42.38940718,10.6,15.6,31.7,3
27/10/2023 21:00,43.8,Weekday,Autumn,5.6,43.67456652,5.6,12.7,17.7,7
27/10/2023 22:00,82.9,Weekday,Autumn,8.4,43.62302643,14.9,17.9,29.8,7
27/10/2023 23:00,33.1,Weekday,Autumn,9.1,51.91318863,5.9,9.2,10.3,5
28/10/2023 0:00,33.6,Weekend,Autumn,12.7,50.9758564,4.8,9.7,11.4,6
28/10/2023 1:00,13.9,Weekend,Autumn,8.8,43.36247958,2.2,3.5,4.6,3
28/10/2023 2:00,15.7,Weekend,Autumn,8.6,46.74917523,2.4,4.2,7.7,2
28/10/2023 3:00,23.9,Weekend,Autumn,8.7,34.18543183,2.9,6.7,8.8,6
28/10/2023 4:00,28,Weekend,Autumn,14.8,43.07834735,4.1,7.3,12.3,10
28/10/2023 5:00,-0.6,Weekend,Autumn,11.2,55.95861849,-0.1,-0.2,-0.2,1
28/10/2023 6:00,77.1,Weekend,Autumn,10.4,47.53996713,7.9,17.2,36.4,6
28/10/2023 7:00,26.5,Weekend,Autumn,7.6,33.82802006,3.8,6.4,11,2
28/10/2023 8:00,34.6,Weekend,Autumn,9.5,48.4741005,5.9,9.3,16.7,2
28/10/2023 9:00,6.6,Weekend,Autumn,3.6,56.7208457,1.1,1.8,2.1,4
28/10/2023 10:00,72.5,Weekend,Autumn,12.2,61.67684811,8.8,15.2,35.8,3
28/10/2023 11:00,40.2,Weekend,Autumn,7.4,34.25283406,5.4,9.4,14.5,0
28/10/2023 12:00,62.1,Weekend,Autumn,3.8,54.51784307,8.4,16.3,30.7,6
28/10/2023 13:00,-0.7,Weekend,Autumn,8.5,56.32152729,-0.1,-0.2,-0.2,1
28/10/2023 14:00,35.4,Weekend,Autumn,15.3,49.88387947,7,7.3,14.7,7
28/10/2023 15:00,28,Weekend,Autumn,11.7,54.75566604,5.1,7.4,11.1,4
28/10/2023 16:00,0.4,Weekend,Autumn,10.6,34.51740611,0.1,0.1,0.2,6
28/10/2023 17:00,2.4,Weekend,Autumn,9.3,52.20718459,0.4,0.5,1.2,2
28/10/2023 18:00,19.7,Weekend,Autumn,5.1,43.61526354,3.1,5.7,7.8,3
28/10/2023 19:00,87.9,Weekend,Autumn,10.8,39.92266821,10.6,26.2,39,4
28/10/2023 20:00,32.5,Weekend,Autumn,7.9,65.84634457,3.4,7,10.9,3
28/10/2023 21:00,44.8,Weekend,Autumn,10.5,59.07784331,7.3,10.5,16.4,4
28/10/2023 22:00,36.9,Weekend,Autumn,16.5,33.46390872,5.1,8.4,17.8,6
28/10/2023 23:00,20.5,Weekend,Autumn,8.7,77.67413609,3.5,4.2,7.2,4
29/10/2023 0:00,9.8,Weekend,Autumn,4.1,55.18961271,1.6,2.6,3.1,3
29/10/2023 1:00,14.9,Weekend,Autumn,9.4,37.96224356,1.6,3.9,4.9,4
29/10/2023 2:00,35.2,Weekend,Autumn,7.7,48.05724785,4.7,8.9,13.2,5
29/10/2023 3:00,23.7,Weekend,Autumn,7.3,60.76738389,3.8,6.9,7.6,2
29/10/2023 4:00,19.5,Weekend,Autumn,12.5,59.90781244,3.4,5.5,6,3
29/10/2023 5:00,31.5,Weekend,Autumn,11,41.2108005,6.3,8.6,11.8,2
29/10/2023 6:00,41.8,Weekend,Autumn,12.3,48.92620268,7.9,10.6,15.2,3
29/10/2023 7:00,4.2,Weekend,Autumn,4.6,63.25443048,0.6,1.1,1.6,6
29/10/2023 8:00,-2,Weekend,Autumn,9.9,56.88672349,-0.3,-0.4,-0.9,1
29/10/2023 9:00,16.7,Weekend,Autumn,13.2,56.23189038,2.7,5,6.4,0
29/10/2023 10:00,10.8,Weekend,Autumn,7.7,51.09493375,1.2,2.2,3.3,1
29/10/2023 11:00,11.6,Weekend,Autumn,5.5,30,2.2,2.8,5.5,5
29/10/2023 12:00,59.6,Weekend,Autumn,3.9,53.11839402,6,13.2,19.6,4
29/10/2023 13:00,43.3,Weekend,Autumn,4.9,40.26392824,5.7,9.9,13.1,8
29/10/2023 14:00,72.8,Weekend,Autumn,10.7,52.70154363,10.5,20,34.5,4
29/10/2023 15:00,0.9,Weekend,Autumn,7.3,30,0.1,0.3,0.3,6
29/10/2023 16:00,32.4,Weekend,Autumn,11.2,40.89000624,6,6.9,14.7,5
29/10/2023 17:00,17.8,Weekend,Autumn,10.1,62.83973177,2.6,4,6.2,3
29/10/2023 18:00,28.2,Weekend,Autumn,9.3,47.44110101,5.5,8.4,11.3,2
29/10/2023 19:00,24.6,Weekend,Autumn,10.7,47.65208478,3.6,6.4,9.5,5
29/10/2023 20:00,28.3,Weekend,Autumn,10,55.75406349,5,7.8,10,1
29/10/2023 21:00,47,Weekend,Autumn,15.3,46.56425889,7.3,12.4,18.4,4
29/10/2023 22:00,43.2,Weekend,Autumn,13.9,54.37058364,7.3,10.3,13.1,8
29/10/2023 23:00,33.5,Weekend,Autumn,6.9,37.67766947,6.5,7.6,16,3
30/10/2023 0:00,51.7,Weekday,Autumn,12.3,40.59455726,5.3,10.8,16.1,3
30/10/2023 1:00,52.2,Weekday,Autumn,9.5,66.39026457,7.6,15,25.2,1
30/10/2023 2:00,41.3,Weekday,Autumn,13,48.76471162,6.2,12.1,17.3,1
30/10/2023 3:00,74.8,Weekday,Autumn,9.2,70.91732809,13,17.4,29.1,3
30/10/2023 4:00,55.5,Weekday,Autumn,9.4,50.45424546,5.6,13.8,17.4,2
30/10/2023 5:00,75.5,Weekday,Autumn,6.8,42.69424288,10.1,22.5,34.8,6
30/10/2023 6:00,80.1,Weekday,Autumn,10.1,36.84920142,14,19.4,29.1,2
30/10/2023 7:00,45,Weekday,Autumn,10.9,62.50932543,6.3,10.3,19.7,7
30/10/2023 8:00,38.7,Weekday,Autumn,7.7,52.3225251,5.6,11.6,14.8,3
30/10/2023 9:00,189,Weekday,Autumn,6.5,43.22791762,20.7,46.8,93.3,58
30/10/2023 10:00,237.1,Weekday,Autumn,10.2,58.39636951,25.4,52.8,101.3,63
30/10/2023 11:00,187.2,Weekday,Autumn,11.4,61.5502358,23.8,49.9,75,52
30/10/2023 12:00,189.1,Weekday,Autumn,13.3,44.25782357,19.9,54.6,72.2,60
30/10/2023 13:00,204.9,Weekday,Autumn,7.9,74.1970518,35.4,55.4,67.4,43
30/10/2023 14:00,196.3,Weekday,Autumn,10.9,50.53196292,38.3,47.7,76.1,58
30/10/2023 15:00,199.1,Weekday,Autumn,14.4,48.76800077,31.4,55.6,78.5,55
30/10/2023 16:00,172,Weekday,Autumn,12.2,71.01125862,22.6,51.3,66.5,51
30/10/2023 17:00,81,Weekday,Autumn,12,58.8217351,8.9,20.5,40.4,0
30/10/2023 18:00,30.7,Weekday,Autumn,14.9,54.95433739,5.4,8.1,9.8,4
30/10/2023 19:00,56.5,Weekday,Autumn,9,69.46651139,8.2,13.4,17.8,5
30/10/2023 20:00,47.3,Weekday,Autumn,9.9,46.4928201,4.9,13.9,18.5,5
30/10/2023 21:00,91.3,Weekday,Autumn,5.2,49.98114047,12.3,18.9,35.6,6
30/10/2023 22:00,59.3,Weekday,Autumn,10.1,51.64955808,6.7,12.7,27.8,8
30/10/2023 23:00,61.6,Weekday,Autumn,5.6,57.53956435,12,17.7,21.4,5
31/10/2023 0:00,49.4,Weekday,Autumn,9.9,30.29997134,9.1,13.9,23.2,3
31/10/2023 1:00,51.5,Weekday,Autumn,7.3,42.66589302,7.5,10.8,23.5,5
31/10/2023 2:00,55.8,Weekday,Autumn,9.2,34.72484462,6.5,12.9,21.6,8
31/10/2023 3:00,56.7,Weekday,Autumn,7.8,41.60497618,10.3,15.9,20.7,7
31/10/2023 4:00,54.4,Weekday,Autumn,11,59.12378373,8.6,10.9,25.7,5
31/10/2023 5:00,37.4,Weekday,Autumn,12.6,56.68334447,6.5,7.8,11.5,5
31/10/2023 6:00,59,Weekday,Autumn,6.7,50.37420502,11.5,15.1,28.2,3
31/10/2023 7:00,32.4,Weekday,Autumn,8.4,61.13326491,4.1,7.1,12.5,6
31/10/2023 8:00,51.1,Weekday,Autumn,14.9,54.03923689,7.6,11.8,21.6,3
31/10/2023 9:00,172,Weekday,Autumn,8.7,57.48400714,29.8,47.5,62.8,45
31/10/2023 10:00,210.1,Weekday,Autumn,12.6,46.12986459,34.2,55.1,72.3,55
31/10/2023 11:00,176.3,Weekday,Autumn,8.8,33.40155516,18.6,36.5,66.4,63
31/10/2023 12:00,218.6,Weekday,Autumn,6.1,70.58186235,30.7,62.2,105.3,35
31/10/2023 13:00,184.4,Weekday,Autumn,5.3,42.7011996,25.1,41.4,66.1,48
31/10/2023 14:00,212.9,Weekday,Autumn,9.6,37.60574996,41.8,59.4,81.3,69
31/10/2023 15:00,230.9,Weekday,Autumn,13.5,48.35945249,33.7,50.7,97.9,48
31/10/2023 16:00,229.3,Weekday,Autumn,8.7,44.04141447,31.2,52.5,109,54
31/10/2023 17:00,48.4,Weekday,Autumn,7.8,53.4820695,9.5,11.2,17.4,3
31/10/2023 18:00,51,Weekday,Autumn,6.2,42.75503151,5.9,10.5,18,4
31/10/2023 19:00,39.1,Weekday,Autumn,13.7,46.24863868,6.4,9.7,12.8,4
31/10/2023 20:00,51.2,Weekday,Autumn,4.5,39.11201595,6.9,13.9,19.1,6
31/10/2023 21:00,34.8,Weekday,Autumn,11.7,47.57707223,6,7.3,15.5,9
31/10/2023 22:00,64.4,Weekday,Autumn,10.7,38.99264821,11.2,15.8,21.4,3
31/10/2023 23:00,37.6,Weekday,Autumn,11,47.10520695,5.8,9.4,17.8,8
01/11/2023 0:00,73.7,Weekday,Autumn,11.7,45.18984683,13.9,20.6,26.9,5
01/11/2023 1:00,43.4,Weekday,Autumn,6.6,49.86279931,8.1,8.7,18.6,6
01/11/2023 2:00,42.9,Weekday,Autumn,9.3,40.35996574,7.1,12.6,16,4
01/11/2023 3:00,39.2,Weekday,Autumn,7.9,38.16912869,6.1,10.6,12.1,4
01/11/2023 4:00,36.7,Weekday,Autumn,11.8,42.48627052,4.9,8,12.9,5
01/11/2023 5:00,63.5,Weekday,Autumn,10.2,31.645251,9.2,17.3,19.5,1
01/11/2023 6:00,82.2,Weekday,Autumn,8,44.1461462,12.2,20.8,35.2,3
01/11/2023 7:00,49.7,Weekday,Autumn,13.8,30,9,14.2,20.7,4
01/11/2023 8:00,47.9,Weekday,Autumn,10.1,43.6677524,9.3,11.8,16.7,5
01/11/2023 9:00,197.8,Weekday,Autumn,13.8,55.52518071,25.8,43,91.7,62
01/11/2023 10:00,247.8,Weekday,Autumn,9.8,54.27629888,39.5,67.5,93.6,56
01/11/2023 11:00,169.9,Weekday,Autumn,12.1,50.66364092,31.9,40.1,67.4,43
01/11/2023 12:00,212,Weekday,Autumn,7.7,42.07312019,38.1,47.7,96.1,56
01/11/2023 13:00,186.9,Weekday,Autumn,4.3,57.9324179,22.2,38,73.7,47
01/11/2023 14:00,229.5,Weekday,Autumn,10.7,34.5513381,39.8,66.4,107.3,53
01/11/2023 15:00,224.3,Weekday,Autumn,9.3,44.25814997,22.6,60.2,102.4,54
01/11/2023 16:00,224.8,Weekday,Autumn,8,42.97262267,29.6,61.4,91.9,53
01/11/2023 17:00,49.5,Weekday,Autumn,10.7,50.49997038,6.9,11.1,20.1,6
01/11/2023 18:00,47.1,Weekday,Autumn,14.1,44.51757211,5.2,11,21,7
01/11/2023 19:00,29.3,Weekday,Autumn,9,47.64573684,4.8,8.5,12.6,5
